date,time,home-team,home-score,away-score,away-team,player,team,pts,ast,reb,min,fg,fga,3p,3pa,ft,fta,or,dr,pf,st,to,bs,result
18/10/2017,01:00,Cleveland Cavaliers,102,99,Boston Celtics,James L.,Cleveland Cavaliers,29,9,16,41.2,12,19,1,5,4,4,1,0,3,0,4,2,true
18/10/2017,01:00,Cleveland Cavaliers,102,99,Boston Celtics,Brown J.,Boston Celtics,25,0,6,39.616665,11,23,2,9,1,2,1,2,5,2,3,0,false
18/10/2017,01:00,Cleveland Cavaliers,102,99,Boston Celtics,Irving K.,Boston Celtics,22,10,4,39.35,8,17,4,9,2,2,2,3,4,3,2,0,false
18/10/2017,01:00,Cleveland Cavaliers,102,99,Boston Celtics,Love K.,Cleveland Cavaliers,15,0,11,28.4,4,9,1,4,6,7,3,0,2,0,2,0,true
18/10/2017,01:00,Cleveland Cavaliers,102,99,Boston Celtics,Rose D.,Cleveland Cavaliers,14,2,4,31.25,5,14,1,3,3,4,1,0,2,0,2,0,true
18/10/2017,01:00,Cleveland Cavaliers,102,99,Boston Celtics,Tatum J.,Boston Celtics,14,3,10,36.533333,5,12,1,2,3,3,4,0,4,0,1,0,false
18/10/2017,01:00,Cleveland Cavaliers,102,99,Boston Celtics,Smart M.,Boston Celtics,12,3,9,35.05,5,16,0,4,2,3,0,2,2,2,2,2,false
18/10/2017,01:00,Cleveland Cavaliers,102,99,Boston Celtics,Crowder J.,Cleveland Cavaliers,11,2,5,34.733334,3,10,1,5,4,4,1,2,2,2,1,0,true
18/10/2017,01:00,Cleveland Cavaliers,102,99,Boston Celtics,Smith J.R.,Cleveland Cavaliers,10,1,4,21.916666,4,7,1,3,1,1,0,0,4,0,0,0,true
18/10/2017,01:00,Cleveland Cavaliers,102,99,Boston Celtics,Rozier T.,Boston Celtics,9,2,3,19.533333,2,6,1,3,4,4,0,4,0,4,0,0,false
18/10/2017,01:00,Cleveland Cavaliers,102,99,Boston Celtics,Horford A.,Boston Celtics,9,5,7,32.083332,2,7,0,2,5,7,0,0,2,0,0,1,false
18/10/2017,01:00,Cleveland Cavaliers,102,99,Boston Celtics,Wade D.,Cleveland Cavaliers,8,3,2,28.5,3,10,0,1,2,2,1,0,1,0,4,2,true
18/10/2017,01:00,Cleveland Cavaliers,102,99,Boston Celtics,Green Je.,Cleveland Cavaliers,6,0,0,14.233334,3,8,0,1,0,0,0,0,3,0,1,0,true
18/10/2017,01:00,Cleveland Cavaliers,102,99,Boston Celtics,Baynes A.,Boston Celtics,6,1,5,19.116667,2,2,0,0,2,4,2,0,5,0,2,1,false
18/10/2017,01:00,Cleveland Cavaliers,102,99,Boston Celtics,Thompson T.,Cleveland Cavaliers,5,2,6,19.6,2,3,0,0,1,3,1,0,3,0,2,0,true
18/10/2017,01:00,Cleveland Cavaliers,102,99,Boston Celtics,Shumpert I.,Cleveland Cavaliers,4,0,2,12.85,2,3,0,0,0,0,1,1,3,1,1,0,true
18/10/2017,01:00,Cleveland Cavaliers,102,99,Boston Celtics,Hayward G.,Boston Celtics,2,0,1,5.25,1,2,0,1,0,0,0,0,1,0,0,0,false
18/10/2017,01:00,Cleveland Cavaliers,102,99,Boston Celtics,Korver K.,Cleveland Cavaliers,0,0,0,7.3166666,0,0,0,0,0,0,0,0,2,0,0,0,true
18/10/2017,01:00,Cleveland Cavaliers,102,99,Boston Celtics,Ojeleye S.,Boston Celtics,0,0,0,8.65,0,2,0,1,0,0,0,0,1,0,0,0,false
18/10/2017,01:00,Cleveland Cavaliers,102,99,Boston Celtics,Larkin S.,Boston Celtics,0,0,1,4.8166666,0,1,0,1,0,0,0,0,0,0,0,0,false
18/10/2017,03:30,Golden State Warriors,121,122,Houston Rockets,Harden J.,Houston Rockets,27,10,6,36.4,10,23,4,9,3,4,1,1,2,1,3,0,true
18/10/2017,03:30,Golden State Warriors,121,122,Houston Rockets,Gordon E.,Houston Rockets,24,1,1,29.383333,9,16,0,6,6,8,0,1,1,1,2,2,true
18/10/2017,03:30,Golden State Warriors,121,122,Houston Rockets,Young N.,Golden State Warriors,23,0,2,26.166666,8,9,6,7,1,1,1,0,4,0,1,0,false
18/10/2017,03:30,Golden State Warriors,121,122,Houston Rockets,Curry S.,Golden State Warriors,22,4,5,29.55,8,18,3,9,3,3,0,1,4,1,2,0,false
18/10/2017,03:30,Golden State Warriors,121,122,Houston Rockets,Durant K.,Golden State Warriors,20,7,5,37.633335,7,15,2,5,4,5,1,0,4,0,8,4,false
18/10/2017,03:30,Golden State Warriors,121,122,Houston Rockets,Tucker P. J.,Houston Rockets,20,0,6,28.666666,6,9,4,6,4,6,1,1,3,1,1,0,true
18/10/2017,03:30,Golden State Warriors,121,122,Houston Rockets,Thompson K.,Golden State Warriors,16,3,6,38.166668,6,14,4,7,0,0,0,2,0,2,1,2,false
18/10/2017,03:30,Golden State Warriors,121,122,Houston Rockets,Mbah a Moute L.,Houston Rockets,14,0,4,23.383333,6,9,2,3,0,0,2,0,1,0,2,0,true
18/10/2017,03:30,Golden State Warriors,121,122,Houston Rockets,Anderson R.,Houston Rockets,13,1,8,33.283333,5,12,3,8,0,0,3,1,3,1,0,1,true
18/10/2017,03:30,Golden State Warriors,121,122,Houston Rockets,Capela C.,Houston Rockets,12,0,4,18.166666,6,10,0,0,0,1,1,1,0,1,2,1,true
18/10/2017,03:30,Golden State Warriors,121,122,Houston Rockets,Green D.,Golden State Warriors,9,13,11,27.65,2,6,1,2,4,4,1,0,3,0,2,0,false
18/10/2017,03:30,Golden State Warriors,121,122,Houston Rockets,Bell J.,Golden State Warriors,8,1,1,11.766666,4,5,0,0,0,0,0,0,4,0,1,0,false
18/10/2017,03:30,Golden State Warriors,121,122,Houston Rockets,Ariza T.,Houston Rockets,8,5,6,37.65,3,9,2,5,0,0,1,2,2,2,1,0,true
18/10/2017,03:30,Golden State Warriors,121,122,Houston Rockets,Pachulia Z.,Golden State Warriors,6,0,3,10.233334,2,2,0,0,2,2,0,0,1,0,0,1,false
18/10/2017,03:30,Golden State Warriors,121,122,Houston Rockets,Livingston S.,Golden State Warriors,6,5,1,18.533333,2,5,0,0,2,2,1,0,2,0,1,0,false
18/10/2017,03:30,Golden State Warriors,121,122,Houston Rockets,West D.,Golden State Warriors,4,0,1,9.416667,2,3,0,0,0,0,1,0,0,0,1,1,false
18/10/2017,03:30,Golden State Warriors,121,122,Houston Rockets,McCaw P.,Golden State Warriors,4,1,3,18.65,2,3,0,0,0,0,1,1,1,1,0,1,false
18/10/2017,03:30,Golden State Warriors,121,122,Houston Rockets,Paul C.,Houston Rockets,4,11,8,33.066666,2,9,0,4,0,0,1,2,4,2,1,1,true
18/10/2017,03:30,Golden State Warriors,121,122,Houston Rockets,Casspi O.,Golden State Warriors,2,0,1,4.4666667,0,0,0,0,2,2,0,0,0,0,0,0,false
18/10/2017,03:30,Golden State Warriors,121,122,Houston Rockets,Looney K.,Golden State Warriors,1,0,2,7.766667,0,0,0,0,1,2,0,1,2,1,0,0,false
19/10/2017,00:00,Washington Wizards,120,115,Philadelphia 76ers,Covington R.,Philadelpia 76ers,29,1,7,29.133333,9,15,7,11,4,4,2,1,4,1,5,2,false
19/10/2017,00:00,Washington Wizards,120,115,Philadelphia 76ers,Wall J.,Washington Wizards,28,8,5,37.15,10,28,0,3,8,9,2,0,2,0,2,2,true
19/10/2017,00:00,Washington Wizards,120,115,Philadelphia 76ers,Beal B.,Washington Wizards,25,4,6,35.616665,6,17,1,4,12,16,2,3,2,3,2,1,true
19/10/2017,00:00,Washington Wizards,120,115,Philadelphia 76ers,Simmons B.,Philadelpia 76ers,18,5,10,34.666668,7,15,0,0,4,6,3,2,3,2,1,1,false
19/10/2017,00:00,Washington Wizards,120,115,Philadelphia 76ers,Embiid J.,Philadelpia 76ers,18,3,13,26.95,7,15,0,4,4,4,1,0,2,0,4,1,false
19/10/2017,00:00,Washington Wizards,120,115,Philadelphia 76ers,Gortat M.,Washington Wizards,16,1,17,34.433334,7,12,0,0,2,3,5,0,3,0,1,3,true
19/10/2017,00:00,Washington Wizards,120,115,Philadelphia 76ers,Oubre K.,Washington Wizards,14,2,8,32.483334,5,10,3,6,1,3,2,2,2,2,0,2,true
19/10/2017,00:00,Washington Wizards,120,115,Philadelphia 76ers,Meeks J.,Washington Wizards,14,0,1,19.05,3,8,1,2,7,7,0,0,0,0,0,0,true
19/10/2017,00:00,Washington Wizards,120,115,Philadelphia 76ers,Bayless J.,Philadelpia 76ers,13,3,3,27.866667,5,10,3,7,0,0,0,1,4,1,2,0,false
19/10/2017,00:00,Washington Wizards,120,115,Philadelphia 76ers,Redick J.J.,Philadelpia 76ers,12,4,2,32.383335,4,10,4,8,0,0,0,1,4,1,2,0,false
19/10/2017,00:00,Washington Wizards,120,115,Philadelphia 76ers,Porter O.,Washington Wizards,10,0,8,33.166668,5,11,0,3,0,0,2,3,3,3,0,1,true
19/10/2017,00:00,Washington Wizards,120,115,Philadelphia 76ers,Fultz M.,Philadelpia 76ers,10,1,3,17.9,5,9,0,0,0,2,2,0,0,0,0,1,false
19/10/2017,00:00,Washington Wizards,120,115,Philadelphia 76ers,Scott M.,Washington Wizards,7,0,2,14.833333,3,6,1,3,0,0,0,0,0,0,1,0,true
19/10/2017,00:00,Washington Wizards,120,115,Philadelphia 76ers,Mahinmi I.,Washington Wizards,6,1,4,13.566667,3,3,0,0,0,0,2,0,4,0,1,1,true
19/10/2017,00:00,Washington Wizards,120,115,Philadelphia 76ers,Johnson A.,Philadelpia 76ers,5,1,5,15.133333,2,7,0,0,1,2,1,0,6,0,1,0,false
19/10/2017,00:00,Washington Wizards,120,115,Philadelphia 76ers,Saric D.,Philadelpia 76ers,3,2,3,22.7,1,5,0,2,1,1,1,0,3,0,0,1,false
19/10/2017,00:00,Washington Wizards,120,115,Philadelphia 76ers,McConnell T.J.,Philadelpia 76ers,2,3,0,14.916667,1,2,0,0,0,0,0,0,0,0,2,0,false
19/10/2017,00:00,Washington Wizards,120,115,Philadelphia 76ers,Smith J.,Washington Wizards,0,0,1,7.0666666,0,1,0,1,0,0,1,0,1,0,0,0,true
19/10/2017,00:00,Washington Wizards,120,115,Philadelphia 76ers,Frazier T.,Washington Wizards,0,5,0,12.633333,0,1,0,0,0,0,0,0,3,0,2,0,true
19/10/2017,00:00,Orlando Magic,116,109,Miami Heat,Whiteside H.,Miami Heat,26,1,22,36.216667,11,18,1,1,3,3,5,0,1,0,1,1,false
19/10/2017,00:00,Orlando Magic,116,109,Miami Heat,Fournier E.,Orlando Magic,23,3,1,34.416668,9,17,3,5,2,2,0,1,0,1,1,0,true
19/10/2017,00:00,Orlando Magic,116,109,Miami Heat,Vucevic N.,Orlando Magic,19,1,13,31.6,6,12,0,3,7,8,2,2,1,2,1,2,true
19/10/2017,00:00,Orlando Magic,116,109,Miami Heat,Dragic G.,Miami Heat,17,6,5,30.616667,6,19,1,4,4,4,3,1,0,1,0,0,false
19/10/2017,00:00,Orlando Magic,116,109,Miami Heat,Ross T.,Orlando Magic,15,4,6,31.2,5,11,3,7,2,2,0,2,0,2,1,1,true
19/10/2017,00:00,Orlando Magic,116,109,Miami Heat,Waiters D.,Miami Heat,15,4,0,38.3,7,17,1,6,0,0,0,2,1,2,3,1,false
19/10/2017,00:00,Orlando Magic,116,109,Miami Heat,Gordon A.,Orlando Magic,14,3,9,34.216667,4,13,1,2,5,6,2,0,4,0,1,2,true
19/10/2017,00:00,Orlando Magic,116,109,Miami Heat,Payton E.,Orlando Magic,13,9,3,31.716667,6,12,1,1,0,2,0,3,2,3,4,1,true
19/10/2017,00:00,Orlando Magic,116,109,Miami Heat,Simmons J.,Orlando Magic,12,0,2,27.533333,5,10,0,1,2,2,1,0,4,0,1,0,true
19/10/2017,00:00,Orlando Magic,116,109,Miami Heat,Johnson J.,Miami Heat,11,8,4,18.7,5,9,0,2,1,4,2,1,5,1,4,1,false
19/10/2017,00:00,Orlando Magic,116,109,Miami Heat,Winslow J.,Miami Heat,10,2,4,23.25,4,8,1,1,1,2,1,1,2,1,1,0,false
19/10/2017,00:00,Orlando Magic,116,109,Miami Heat,Richardson J.,Miami Heat,10,2,2,34.933334,4,9,2,7,0,0,0,0,3,0,2,1,false
19/10/2017,00:00,Orlando Magic,116,109,Miami Heat,Olynyk K.,Miami Heat,10,3,5,21.0,3,7,1,2,3,3,0,0,4,0,0,0,false
19/10/2017,00:00,Orlando Magic,116,109,Miami Heat,Biyombo B.,Orlando Magic,9,0,5,16.066668,4,8,0,0,1,2,2,0,3,0,3,2,true
19/10/2017,00:00,Orlando Magic,116,109,Miami Heat,Augustin D.,Orlando Magic,7,2,4,16.283333,2,4,0,1,3,5,1,0,1,0,2,0,true
19/10/2017,00:00,Orlando Magic,116,109,Miami Heat,Johnson T.,Miami Heat,7,1,2,21.3,3,9,1,3,0,0,0,0,2,0,1,0,false
19/10/2017,00:00,Orlando Magic,116,109,Miami Heat,Isaac J.,Orlando Magic,4,0,8,16.95,2,3,0,1,0,0,3,0,3,0,0,2,true
19/10/2017,00:00,Orlando Magic,116,109,Miami Heat,Ellington W.,Miami Heat,3,0,0,9.95,1,5,0,4,1,1,0,1,0,1,1,0,false
19/10/2017,00:00,Orlando Magic,116,109,Miami Heat,Adebayo B.,Miami Heat,0,0,0,5.6833334,0,1,0,0,0,0,0,0,2,0,0,0,false
19/10/2017,00:00,Indiana Pacers,140,131,Brooklyn Nets,Russell D.,Brooklyn Nets,30,5,3,30.466667,12,22,4,8,2,2,1,1,4,1,2,0,false
19/10/2017,00:00,Indiana Pacers,140,131,Brooklyn Nets,Oladipo V.,Indiana Pacers,22,4,5,24.533333,6,12,2,6,8,10,0,4,5,4,3,0,true
19/10/2017,00:00,Indiana Pacers,140,131,Brooklyn Nets,Turner M.,Indiana Pacers,21,2,14,33.933334,8,13,1,3,4,4,3,0,3,0,1,4,true
19/10/2017,00:00,Indiana Pacers,140,131,Brooklyn Nets,Collison D.,Indiana Pacers,21,11,3,30.166666,9,12,1,3,2,3,1,2,1,2,2,0,true
19/10/2017,00:00,Indiana Pacers,140,131,Brooklyn Nets,Booker T.,Brooklyn Nets,20,0,10,27.883333,7,10,0,1,6,7,6,0,2,0,2,0,false
19/10/2017,00:00,Indiana Pacers,140,131,Brooklyn Nets,Lin J.,Brooklyn Nets,18,4,0,25.183332,5,12,1,2,7,7,0,0,3,0,3,0,false
19/10/2017,00:00,Indiana Pacers,140,131,Brooklyn Nets,Young T.,Indiana Pacers,17,3,11,33.333332,7,16,1,5,2,2,5,2,3,2,2,2,true
19/10/2017,00:00,Indiana Pacers,140,131,Brooklyn Nets,Stephenson L.,Indiana Pacers,16,3,1,24.183332,6,19,2,9,2,5,0,1,3,1,1,1,true
19/10/2017,00:00,Indiana Pacers,140,131,Brooklyn Nets,Sabonis D.,Indiana Pacers,16,1,7,19.216667,7,7,0,0,2,3,4,0,3,0,1,0,true
19/10/2017,00:00,Indiana Pacers,140,131,Brooklyn Nets,Bogdanovic B.,Indiana Pacers,14,0,0,29.383333,5,9,1,3,3,3,0,0,2,0,3,0,true
19/10/2017,00:00,Indiana Pacers,140,131,Brooklyn Nets,Hollis-Jefferson R.,Brooklyn Nets,14,2,4,27.566668,3,4,0,0,8,8,0,1,3,1,1,0,false
19/10/2017,00:00,Indiana Pacers,140,131,Brooklyn Nets,Crabbe A.,Brooklyn Nets,12,1,7,26.783333,3,5,2,3,4,5,0,2,2,2,2,1,false
19/10/2017,00:00,Indiana Pacers,140,131,Brooklyn Nets,Joseph C.,Indiana Pacers,11,4,3,24.666666,4,10,1,2,2,2,1,2,1,2,1,1,true
19/10/2017,00:00,Indiana Pacers,140,131,Brooklyn Nets,Carroll D.,Brooklyn Nets,10,2,9,27.516666,4,12,1,5,1,2,2,1,2,1,2,0,false
19/10/2017,00:00,Indiana Pacers,140,131,Brooklyn Nets,Acy Q.,Brooklyn Nets,9,0,2,15.883333,3,5,3,5,0,0,0,0,3,0,3,0,false
19/10/2017,00:00,Indiana Pacers,140,131,Brooklyn Nets,Mozgov T.,Brooklyn Nets,4,0,3,14.4,2,4,0,1,0,0,1,0,1,0,2,0,false
19/10/2017,00:00,Indiana Pacers,140,131,Brooklyn Nets,Wilkins D.,Indiana Pacers,2,0,1,11.016666,1,3,0,2,0,0,0,1,1,1,0,0,true
19/10/2017,00:00,Indiana Pacers,140,131,Brooklyn Nets,Dinwiddie S.,Brooklyn Nets,2,4,3,16.533333,1,5,0,1,0,0,1,0,2,0,2,0,false
19/10/2017,00:00,Indiana Pacers,140,131,Brooklyn Nets,Leaf T.J.,Indiana Pacers,0,1,2,9.5,0,1,0,1,0,0,0,0,3,0,0,1,true
19/10/2017,00:00,Detroit Pistons,102,90,Charlotte Hornets,Harris T.,Detroit Pistons,27,3,10,34.05,11,18,4,7,1,1,2,0,3,0,1,0,true
19/10/2017,00:00,Detroit Pistons,102,90,Charlotte Hornets,Walker K.,Charlotte Hornets,24,4,6,35.433334,6,13,1,3,11,13,1,0,1,0,4,0,false
19/10/2017,00:00,Detroit Pistons,102,90,Charlotte Hornets,Galloway L.,Detroit Pistons,16,0,4,24.683332,6,11,3,6,1,1,0,3,0,3,1,0,true
19/10/2017,00:00,Detroit Pistons,102,90,Charlotte Hornets,Bradley A.,Detroit Pistons,15,1,2,23.316668,7,10,0,0,1,1,0,0,4,0,2,0,true
19/10/2017,00:00,Detroit Pistons,102,90,Charlotte Hornets,Lamb J.,Charlotte Hornets,15,2,4,28.35,4,10,0,3,7,8,0,1,2,1,2,0,false
19/10/2017,00:00,Detroit Pistons,102,90,Charlotte Hornets,Jackson R.,Detroit Pistons,13,8,5,27.166666,5,10,0,1,3,3,1,1,2,1,0,0,true
19/10/2017,00:00,Detroit Pistons,102,90,Charlotte Hornets,Ellenson H.,Detroit Pistons,13,1,4,16.216667,5,10,2,4,1,1,0,1,2,1,0,0,true
19/10/2017,00:00,Detroit Pistons,102,90,Charlotte Hornets,Howard D.,Charlotte Hornets,10,1,15,31.45,5,9,0,0,0,2,1,1,2,1,3,2,false
19/10/2017,00:00,Detroit Pistons,102,90,Charlotte Hornets,Drummond A.,Detroit Pistons,8,4,13,22.35,3,9,0,0,2,2,5,1,3,1,0,2,true
19/10/2017,00:00,Detroit Pistons,102,90,Charlotte Hornets,Zeller C.,Charlotte Hornets,8,0,9,23.4,3,5,0,0,2,2,1,0,2,0,2,1,false
19/10/2017,00:00,Detroit Pistons,102,90,Charlotte Hornets,Bacon D.,Charlotte Hornets,8,2,2,20.45,3,6,2,4,0,0,0,0,1,0,2,0,false
19/10/2017,00:00,Detroit Pistons,102,90,Charlotte Hornets,Williams Ma.,Charlotte Hornets,7,0,2,26.65,2,5,2,4,1,2,0,0,2,0,0,0,false
19/10/2017,00:00,Detroit Pistons,102,90,Charlotte Hornets,Stone J.,Charlotte Hornets,6,1,3,12.566667,2,3,2,3,0,0,0,2,3,2,1,0,false
19/10/2017,00:00,Detroit Pistons,102,90,Charlotte Hornets,Graham T.,Charlotte Hornets,5,3,2,17.033333,2,4,1,2,0,0,0,0,1,0,0,0,false
19/10/2017,00:00,Detroit Pistons,102,90,Charlotte Hornets,Smith I.,Detroit Pistons,4,6,1,20.833334,2,9,0,1,0,0,0,1,4,1,3,0,true
19/10/2017,00:00,Detroit Pistons,102,90,Charlotte Hornets,Leuer J.,Detroit Pistons,4,0,3,19.35,2,6,0,1,0,1,0,0,0,0,1,1,true
19/10/2017,00:00,Detroit Pistons,102,90,Charlotte Hornets,Kaminsky F.,Charlotte Hornets,4,2,4,23.183332,1,9,0,5,2,2,0,0,0,0,0,0,false
19/10/2017,00:00,Detroit Pistons,102,90,Charlotte Hornets,Monk M.,Charlotte Hornets,3,1,0,21.466667,1,9,1,6,0,0,0,0,1,0,3,0,false
19/10/2017,00:00,Detroit Pistons,102,90,Charlotte Hornets,Johnson S.,Detroit Pistons,2,1,4,40.333332,0,13,0,6,2,2,1,4,1,4,0,0,true
19/10/2017,00:00,Detroit Pistons,102,90,Charlotte Hornets,Moreland E.,Detroit Pistons,0,0,1,11.7,0,0,0,0,0,0,0,3,2,3,0,0,true
19/10/2017,00:30,Boston Celtics,100,108,Milwaukee Bucks,Antetokounmpo G.,Milwaukee Bucks,37,3,13,36.933334,13,22,0,1,11,13,1,3,4,3,5,0,true
19/10/2017,00:30,Boston Celtics,100,108,Milwaukee Bucks,Brogdon M.,Milwaukee Bucks,19,4,1,41.433334,6,10,3,5,4,4,0,0,2,0,2,0,true
19/10/2017,00:30,Boston Celtics,100,108,Milwaukee Bucks,Irving K.,Boston Celtics,17,3,4,38.933334,7,25,2,7,1,2,1,3,1,3,3,0,false
19/10/2017,00:30,Boston Celtics,100,108,Milwaukee Bucks,Rozier T.,Boston Celtics,15,6,7,26.8,6,12,3,5,0,0,0,2,4,2,0,0,false
19/10/2017,00:30,Boston Celtics,100,108,Milwaukee Bucks,Middleton K.,Milwaukee Bucks,15,6,9,43.416668,6,17,1,5,2,2,2,2,4,2,5,0,true
19/10/2017,00:30,Boston Celtics,100,108,Milwaukee Bucks,Dellavedova M.,Milwaukee Bucks,15,1,1,26.483334,4,10,2,4,5,5,0,0,2,0,1,0,true
19/10/2017,00:30,Boston Celtics,100,108,Milwaukee Bucks,Horford A.,Boston Celtics,13,4,6,33.433334,6,11,0,2,1,1,1,3,3,3,2,2,false
19/10/2017,00:30,Boston Celtics,100,108,Milwaukee Bucks,Smart M.,Boston Celtics,12,4,7,32.333332,4,13,3,7,1,6,3,3,4,3,3,0,false
19/10/2017,00:30,Boston Celtics,100,108,Milwaukee Bucks,Monroe G.,Milwaukee Bucks,10,1,6,16.816668,4,5,0,0,2,4,1,0,3,0,0,0,true
19/10/2017,00:30,Boston Celtics,100,108,Milwaukee Bucks,Tatum J.,Boston Celtics,8,2,9,36.533333,3,7,0,1,2,5,2,1,3,1,2,0,false
19/10/2017,00:30,Boston Celtics,100,108,Milwaukee Bucks,Theis D.,Boston Celtics,6,0,2,4.75,2,3,0,0,2,2,2,0,1,0,1,0,false
19/10/2017,00:30,Boston Celtics,100,108,Milwaukee Bucks,Snell T.,Milwaukee Bucks,5,1,4,29.466667,2,4,1,3,0,0,0,0,4,0,0,0,true
19/10/2017,00:30,Boston Celtics,100,108,Milwaukee Bucks,Henson J.,Milwaukee Bucks,5,2,6,17.216667,2,2,0,0,1,2,0,0,2,0,1,4,true
19/10/2017,00:30,Boston Celtics,100,108,Milwaukee Bucks,Nader A.,Boston Celtics,4,1,0,11.416667,2,4,0,1,0,0,0,0,1,0,0,0,false
19/10/2017,00:30,Boston Celtics,100,108,Milwaukee Bucks,Baynes A.,Boston Celtics,4,0,2,15.966666,2,3,0,0,0,0,1,0,4,0,0,0,false
19/10/2017,00:30,Boston Celtics,100,108,Milwaukee Bucks,Ojeleye S.,Boston Celtics,3,0,1,11.65,1,2,1,2,0,0,0,0,0,0,1,0,false
19/10/2017,00:30,Boston Celtics,100,108,Milwaukee Bucks,Maker T.,Milwaukee Bucks,2,0,3,13.75,1,4,0,1,0,0,2,1,1,1,1,0,true
19/10/2017,00:30,Boston Celtics,100,108,Milwaukee Bucks,Vaughn R.,Milwaukee Bucks,0,0,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,true
19/10/2017,00:30,Boston Celtics,100,108,Milwaukee Bucks,Teletovic M.,Milwaukee Bucks,0,1,2,11.05,0,2,0,2,0,0,0,0,0,0,0,0,true
19/10/2017,01:00,Memphis Grizzlies,103,91,New Orleans Pelicans,Davis A.,New Orleans Pelicans,33,0,18,40.233334,9,23,1,2,14,17,7,0,5,0,5,1,false
19/10/2017,01:00,Memphis Grizzlies,103,91,New Orleans Pelicans,Cousins D.,New Orleans Pelicans,28,2,10,38.4,9,21,3,9,7,8,2,0,4,0,4,7,false
19/10/2017,01:00,Memphis Grizzlies,103,91,New Orleans Pelicans,Conley M.,Memphis Grizzlies,27,3,5,32.683334,9,15,4,9,5,7,0,2,3,2,1,0,true
19/10/2017,01:00,Memphis Grizzlies,103,91,New Orleans Pelicans,Brooks D.,Memphis Grizzlies,19,2,5,29.416666,7,13,0,2,5,7,2,4,2,4,2,2,true
19/10/2017,01:00,Memphis Grizzlies,103,91,New Orleans Pelicans,Gasol M.,Memphis Grizzlies,14,4,11,29.366667,6,18,2,5,0,0,3,0,6,0,2,3,true
19/10/2017,01:00,Memphis Grizzlies,103,91,New Orleans Pelicans,Evans T.,Memphis Grizzlies,11,2,5,20.066668,4,12,1,4,2,2,1,0,3,0,1,0,true
19/10/2017,01:00,Memphis Grizzlies,103,91,New Orleans Pelicans,Moore E.,New Orleans Pelicans,11,4,2,34.383335,5,11,0,2,1,1,1,1,3,1,2,0,false
19/10/2017,01:00,Memphis Grizzlies,103,91,New Orleans Pelicans,Wright B.,Memphis Grizzlies,10,0,4,26.733334,5,7,0,0,0,2,3,2,2,2,0,1,true
19/10/2017,01:00,Memphis Grizzlies,103,91,New Orleans Pelicans,Cunningham D.,New Orleans Pelicans,7,0,9,25.85,2,4,1,3,2,3,3,1,1,1,0,1,false
19/10/2017,01:00,Memphis Grizzlies,103,91,New Orleans Pelicans,Parsons C.,Memphis Grizzlies,6,0,4,15.266666,2,2,1,1,1,5,2,1,2,1,0,0,true
19/10/2017,01:00,Memphis Grizzlies,103,91,New Orleans Pelicans,Ennis J.,Memphis Grizzlies,5,2,1,18.583334,2,2,1,1,0,0,1,0,0,0,0,0,true
19/10/2017,01:00,Memphis Grizzlies,103,91,New Orleans Pelicans,Chalmers M.,Memphis Grizzlies,5,4,2,25.566668,1,9,0,4,3,5,0,0,3,0,0,0,true
19/10/2017,01:00,Memphis Grizzlies,103,91,New Orleans Pelicans,Crawford J.,New Orleans Pelicans,5,3,1,12.666667,2,4,1,2,0,0,1,0,4,0,2,0,false
19/10/2017,01:00,Memphis Grizzlies,103,91,New Orleans Pelicans,Holiday J.,New Orleans Pelicans,4,4,6,38.5,2,11,0,3,0,0,2,1,5,1,3,0,false
19/10/2017,01:00,Memphis Grizzlies,103,91,New Orleans Pelicans,Clark I.,New Orleans Pelicans,3,2,3,21.066668,1,3,1,3,0,0,0,1,3,1,1,0,false
19/10/2017,01:00,Memphis Grizzlies,103,91,New Orleans Pelicans,Martin J.,Memphis Grizzlies,2,0,5,19.266666,1,6,0,3,0,0,3,0,5,0,4,1,true
19/10/2017,01:00,Memphis Grizzlies,103,91,New Orleans Pelicans,Harrison A.,Memphis Grizzlies,2,1,2,19.15,1,6,0,0,0,0,0,0,2,0,1,1,true
19/10/2017,01:00,Memphis Grizzlies,103,91,New Orleans Pelicans,Green Ja.,Memphis Grizzlies,2,1,1,3.8833334,1,2,0,0,0,0,0,0,1,0,0,0,true
19/10/2017,01:00,Memphis Grizzlies,103,91,New Orleans Pelicans,Miller D.,New Orleans Pelicans,0,0,0,17.166666,0,1,0,1,0,0,0,0,4,0,0,1,false
19/10/2017,01:00,Memphis Grizzlies,103,91,New Orleans Pelicans,Diallo C.,New Orleans Pelicans,0,0,0,0.8333333,0,0,0,0,0,0,0,0,0,0,0,0,false
19/10/2017,01:00,Memphis Grizzlies,103,91,New Orleans Pelicans,Allen T.,New Orleans Pelicans,0,0,2,10.883333,0,1,0,0,0,0,0,0,2,0,1,2,false
19/10/2017,01:30,Dallas Mavericks,111,117,Atlanta Hawks,Schroder D.,Atlanta Hawks,28,7,2,34.283333,13,26,1,3,1,2,0,2,1,2,2,0,true
19/10/2017,01:30,Dallas Mavericks,111,117,Atlanta Hawks,Belinelli M.,Atlanta Hawks,20,3,3,25.7,7,14,4,6,2,2,0,3,0,3,1,0,true
19/10/2017,01:30,Dallas Mavericks,111,117,Atlanta Hawks,Smith Jr. D.,Dallas Mavericks,16,10,3,29.9,6,12,1,4,3,4,2,0,2,0,3,0,false
