date,time,home-team,home-score,away-score,away-team,player,team,pts,ast,reb,min,fg,fga,3p,3pa,ft,fta,or,dr,pf,st,to,bs,result
29/10/2013,23:00,Indiana Pacers,97,87,Orlando Magic,Scola L.,Indiana Pacers,8,1,1,20.716667,4,7,0,0,0,0,0,0,2,0,1,0,true
29/10/2013,23:00,Indiana Pacers,97,87,Orlando Magic,Hill G.,Indiana Pacers,7,0,2,29.066668,2,8,0,2,3,4,0,0,0,0,1,0,true
29/10/2013,23:00,Indiana Pacers,97,87,Orlando Magic,O'Quinn K.,Orlando Magic,6,0,4,14.383333,3,7,0,0,0,0,0,0,2,0,1,3,false
29/10/2013,23:00,Indiana Pacers,97,87,Orlando Magic,Moore E.,Orlando Magic,6,1,1,25.75,3,6,0,1,0,0,1,2,2,2,2,0,false
29/10/2013,23:00,Indiana Pacers,97,87,Orlando Magic,Watson C.,Indiana Pacers,5,3,2,19.9,2,5,1,4,0,2,0,0,0,0,1,0,true
29/10/2013,23:00,Indiana Pacers,97,87,Orlando Magic,Mahinmi I.,Indiana Pacers,4,0,3,16.7,0,1,0,0,4,6,1,0,5,0,2,2,true
29/10/2013,23:00,Indiana Pacers,97,87,Orlando Magic,Price R.,Orlando Magic,2,3,1,8.616667,1,2,0,0,0,0,0,0,2,0,0,0,false
29/10/2013,23:00,Indiana Pacers,97,87,Orlando Magic,Jones S.,Orlando Magic,0,0,2,5.366667,0,1,0,0,0,0,1,0,2,0,0,0,false
29/10/2013,23:00,Indiana Pacers,97,87,Orlando Magic,Maxiell J.,Orlando Magic,0,0,5,26.316668,0,5,0,0,0,0,1,1,2,1,2,2,false
29/10/2013,23:00,Indiana Pacers,97,87,Orlando Magic,Hill S.,Indiana Pacers,0,0,1,8.116667,0,1,0,0,0,0,0,0,1,0,1,0,true
29/10/2013,23:00,Indiana Pacers,97,87,Orlando Magic,Butler R.,Indiana Pacers,0,0,0,0.96666664,0,0,0,0,0,0,0,0,0,0,0,0,true
30/10/2013,00:00,Miami Heat,107,95,Chicago Bulls,Boozer C.,Chicago Bulls,31,2,7,32.4,13,18,0,0,5,5,3,1,4,1,2,1,false
30/10/2013,00:00,Miami Heat,107,95,Chicago Bulls,Butler J.,Chicago Bulls,20,3,3,29.9,6,12,2,4,6,7,0,5,4,5,2,1,false
30/10/2013,00:00,Miami Heat,107,95,Chicago Bulls,James L.,Miami Heat,17,8,6,38.016666,5,11,0,1,7,9,0,1,0,1,2,0,true
30/10/2013,00:00,Miami Heat,107,95,Chicago Bulls,Bosh C.,Miami Heat,16,0,6,31.366667,6,11,1,2,3,4,1,0,3,0,1,3,true
30/10/2013,00:00,Miami Heat,107,95,Chicago Bulls,Battier S.,Miami Heat,14,1,2,22.166666,5,6,4,4,0,0,0,0,3,0,0,0,true
30/10/2013,00:00,Miami Heat,107,95,Chicago Bulls,Wade D.,Miami Heat,13,3,4,36.116665,5,13,1,1,2,5,0,1,4,1,3,1,true
30/10/2013,00:00,Miami Heat,107,95,Chicago Bulls,Chalmers M.,Miami Heat,13,4,3,26.833334,3,8,1,3,6,7,2,5,2,5,3,0,true
30/10/2013,00:00,Miami Heat,107,95,Chicago Bulls,Rose D.,Chicago Bulls,12,4,1,34.35,4,15,1,7,3,4,0,0,2,0,5,0,false
30/10/2013,00:00,Miami Heat,107,95,Chicago Bulls,Cole N.,Miami Heat,11,3,7,21.166666,5,7,1,3,0,0,0,1,0,1,3,0,true
30/10/2013,00:00,Miami Heat,107,95,Chicago Bulls,Allen R.,Miami Heat,11,7,1,26.316668,3,7,3,6,2,2,0,0,4,0,3,1,true
30/10/2013,00:00,Miami Heat,107,95,Chicago Bulls,Dunleavy M.,Chicago Bulls,10,1,3,22.933332,3,9,2,4,2,2,0,0,1,0,1,0,false
30/10/2013,00:00,Miami Heat,107,95,Chicago Bulls,Gibson T.,Chicago Bulls,10,3,8,29.316668,4,8,0,0,2,3,4,0,1,0,0,0,false
30/10/2013,00:00,Miami Heat,107,95,Chicago Bulls,Hinrich K.,Chicago Bulls,6,3,1,29.483334,2,6,2,4,0,0,0,0,6,0,2,0,false
30/10/2013,00:00,Miami Heat,107,95,Chicago Bulls,Andersen C.,Miami Heat,6,0,8,16.55,3,5,0,0,0,0,1,2,2,2,0,2,true
30/10/2013,00:00,Miami Heat,107,95,Chicago Bulls,Haslem U.,Miami Heat,6,0,3,21.466667,2,4,0,0,2,2,1,0,3,0,3,0,true
30/10/2013,00:00,Miami Heat,107,95,Chicago Bulls,Deng L.,Chicago Bulls,4,4,5,29.466667,2,8,0,5,0,0,1,2,4,2,3,0,false
30/10/2013,00:00,Miami Heat,107,95,Chicago Bulls,Noah J.,Chicago Bulls,2,2,11,20.15,1,4,0,0,0,2,2,2,2,2,2,2,false
30/10/2013,00:00,Miami Heat,107,95,Chicago Bulls,Snell T.,Chicago Bulls,0,0,0,6.733333,0,3,0,2,0,0,0,1,2,1,1,0,false
30/10/2013,00:00,Miami Heat,107,95,Chicago Bulls,Mohammed N.,Chicago Bulls,0,1,2,5.266667,0,0,0,0,0,0,1,0,1,0,0,0,false
30/10/2013,02:30,Los Angeles Lakers,116,103,Los Angeles Clippers,Henry X.,Los Angeles Lakers,22,2,6,26.4,8,13,3,4,3,8,2,1,1,1,1,0,true
30/10/2013,02:30,Los Angeles Lakers,116,103,Los Angeles Clippers,Griffin B.,Los Angeles Clippers,19,3,7,40.15,8,15,0,0,3,10,2,1,1,1,4,0,false
30/10/2013,02:30,Los Angeles Lakers,116,103,Los Angeles Clippers,Jordan D.,Los Angeles Clippers,17,1,11,35.483334,8,10,0,0,1,2,4,3,5,3,1,3,false
30/10/2013,02:30,Los Angeles Lakers,116,103,Los Angeles Clippers,Farmar J.,Los Angeles Lakers,16,6,4,27.266666,6,10,2,3,2,4,2,1,5,1,3,0,true
30/10/2013,02:30,Los Angeles Lakers,116,103,Los Angeles Clippers,Paul C.,Los Angeles Clippers,15,11,6,35.966667,5,13,0,2,5,5,0,5,4,5,1,0,false
30/10/2013,02:30,Los Angeles Lakers,116,103,Los Angeles Clippers,Crawford J.,Los Angeles Clippers,15,3,3,25.9,5,13,3,6,2,2,1,0,0,0,3,0,false
30/10/2013,02:30,Los Angeles Lakers,116,103,Los Angeles Clippers,Gasol P.,Los Angeles Lakers,15,4,13,24.483334,5,12,1,2,4,4,1,0,0,0,5,0,true
30/10/2013,02:30,Los Angeles Lakers,116,103,Los Angeles Clippers,Redick J.J.,Los Angeles Clippers,13,3,2,33.8,5,12,2,5,1,1,1,0,0,0,1,0,false
30/10/2013,02:30,Los Angeles Lakers,116,103,Los Angeles Clippers,Meeks J.,Los Angeles Lakers,13,2,3,25.583334,4,8,3,6,2,2,0,1,2,1,2,0,true
30/10/2013,02:30,Los Angeles Lakers,116,103,Los Angeles Clippers,Young N.,Los Angeles Lakers,13,0,1,22.05,3,10,1,4,6,8,0,1,1,1,2,0,true
30/10/2013,02:30,Los Angeles Lakers,116,103,Los Angeles Clippers,Hill J.,Los Angeles Lakers,12,2,8,18.033333,6,8,0,0,0,0,7,1,2,1,1,1,true
30/10/2013,02:30,Los Angeles Lakers,116,103,Los Angeles Clippers,Kaman C.,Los Angeles Lakers,10,0,8,19.666666,5,10,0,0,0,0,4,1,1,1,1,2,true
30/10/2013,02:30,Los Angeles Lakers,116,103,Los Angeles Clippers,Collison D.,Los Angeles Clippers,9,1,1,12.483334,4,5,1,1,0,0,0,0,2,0,2,0,false
30/10/2013,02:30,Los Angeles Lakers,116,103,Los Angeles Clippers,Barnes M.,Los Angeles Clippers,8,3,6,28.466667,3,6,1,3,1,1,2,2,4,2,3,0,false
30/10/2013,02:30,Los Angeles Lakers,116,103,Los Angeles Clippers,Blake S.,Los Angeles Lakers,6,1,2,22.416666,2,3,2,2,0,0,1,1,1,1,0,0,true
30/10/2013,02:30,Los Angeles Lakers,116,103,Los Angeles Clippers,Dudley J.,Los Angeles Clippers,5,2,3,22.7,2,6,1,4,0,0,0,0,4,0,1,0,false
30/10/2013,02:30,Los Angeles Lakers,116,103,Los Angeles Clippers,Williams S.,Los Angeles Lakers,3,0,3,12.833333,1,5,0,3,1,2,1,1,3,1,1,2,true
30/10/2013,02:30,Los Angeles Lakers,116,103,Los Angeles Clippers,Johnson W.,Los Angeles Lakers,3,1,3,20.533333,1,11,1,4,0,0,0,0,4,0,0,1,true
30/10/2013,02:30,Los Angeles Lakers,116,103,Los Angeles Clippers,Nash S.,Los Angeles Lakers,3,5,1,20.733334,1,3,1,1,0,0,0,0,3,0,3,0,true
30/10/2013,02:30,Los Angeles Lakers,116,103,Los Angeles Clippers,Bullock R.,Los Angeles Clippers,2,0,0,1.0833334,1,1,0,0,0,0,0,0,0,0,0,0,false
30/10/2013,02:30,Los Angeles Lakers,116,103,Los Angeles Clippers,Hollins R.,Los Angeles Clippers,0,0,1,3.95,0,2,0,0,0,2,0,0,1,0,0,1,false
30/10/2013,23:00,Toronto Raptors,93,87,Boston Celtics,Green Je.,Boston Celtics,25,2,5,37.05,8,16,2,3,7,9,0,1,4,1,1,1,false
30/10/2013,23:00,Toronto Raptors,93,87,Boston Celtics,Gay R.,Toronto Raptors,19,1,8,34.166668,8,18,1,2,2,3,2,2,3,2,5,0,true
30/10/2013,23:00,Toronto Raptors,93,87,Boston Celtics,Bass B.,Boston Celtics,17,2,2,32.216667,6,7,0,0,5,5,1,2,2,2,1,0,false
30/10/2013,23:00,Toronto Raptors,93,87,Boston Celtics,Faverani V.,Boston Celtics,13,0,3,26.683332,4,9,0,1,5,8,1,0,5,0,3,3,false
30/10/2013,23:00,Toronto Raptors,93,87,Boston Celtics,Johnson A.,Toronto Raptors,13,2,3,24.3,6,8,1,3,0,0,2,0,4,0,0,1,true
30/10/2013,23:00,Toronto Raptors,93,87,Boston Celtics,DeRozan D.,Toronto Raptors,13,2,2,40.4,6,19,1,3,0,2,0,2,3,2,5,0,true
30/10/2013,23:00,Toronto Raptors,93,87,Boston Celtics,Lowry K.,Toronto Raptors,11,8,3,34.75,2,8,0,3,7,12,2,2,2,2,2,0,true
30/10/2013,23:00,Toronto Raptors,93,87,Boston Celtics,Humphries K.,Boston Celtics,8,0,9,20.8,3,4,0,0,2,3,2,0,2,0,2,2,false
30/10/2013,23:00,Toronto Raptors,93,87,Boston Celtics,Bradley A.,Boston Celtics,8,4,5,31.316668,4,13,0,3,0,0,1,2,6,2,4,1,false
30/10/2013,23:00,Toronto Raptors,93,87,Boston Celtics,Fields L.,Toronto Raptors,8,0,6,18.233334,4,7,0,0,0,1,3,0,4,0,0,0,true
30/10/2013,23:00,Toronto Raptors,93,87,Boston Celtics,Valanciunas J.,Toronto Raptors,8,0,11,31.383333,4,9,0,0,0,0,5,1,4,1,3,2,true
30/10/2013,23:00,Toronto Raptors,93,87,Boston Celtics,Crawford J.,Boston Celtics,7,5,3,17.633333,3,5,1,1,0,0,2,0,2,0,1,0,false
30/10/2013,23:00,Toronto Raptors,93,87,Boston Celtics,Hansbrough T.,Toronto Raptors,7,0,12,24.666666,3,4,0,0,1,2,5,0,1,0,0,3,true
30/10/2013,23:00,Toronto Raptors,93,87,Boston Celtics,Ross T.,Toronto Raptors,6,0,2,12.2,2,3,1,1,1,2,0,2,2,2,1,0,true
30/10/2013,23:00,Toronto Raptors,93,87,Boston Celtics,Augustin D.,Toronto Raptors,5,2,0,13.25,2,7,0,3,1,1,0,0,1,0,1,0,true
30/10/2013,23:00,Toronto Raptors,93,87,Boston Celtics,Olynyk K.,Boston Celtics,4,0,0,16.3,2,5,0,2,0,0,0,0,2,0,3,0,false
30/10/2013,23:00,Toronto Raptors,93,87,Boston Celtics,Wallace G.,Boston Celtics,3,2,3,39.866665,1,1,0,0,1,4,0,4,2,4,5,0,false
30/10/2013,23:00,Toronto Raptors,93,87,Boston Celtics,Novak S.,Toronto Raptors,3,0,1,6.65,1,3,1,2,0,0,0,0,1,0,0,0,true
30/10/2013,23:00,Toronto Raptors,93,87,Boston Celtics,Lee C.,Boston Celtics,2,0,2,14.466666,1,4,0,2,0,0,0,1,0,1,2,0,false
30/10/2013,23:00,Toronto Raptors,93,87,Boston Celtics,Pressey P.,Boston Celtics,0,0,1,3.6666667,0,2,0,1,0,0,0,0,2,0,0,0,false
30/10/2013,23:00,Philadelphia 76ers,114,110,Miami Heat,Turner E.,Philadelpia 76ers,26,5,4,37.216667,10,19,0,4,6,6,0,1,3,1,3,0,false
30/10/2013,23:00,Philadelphia 76ers,114,110,Miami Heat,James L.,Miami Heat,25,13,4,36.633335,9,17,4,7,3,4,0,0,3,0,4,0,false
30/10/2013,23:00,Philadelphia 76ers,114,110,Miami Heat,Hawes S.,Philadelpia 76ers,24,2,9,29.383333,10,14,1,2,3,4,3,0,4,0,2,0,false
30/10/2013,23:00,Philadelphia 76ers,114,110,Miami Heat,Bosh C.,Miami Heat,22,1,10,34.25,8,13,2,3,4,4,3,1,4,1,4,0,false
30/10/2013,23:00,Philadelphia 76ers,114,110,Miami Heat,Carter-Williams M.,Philadelpia 76ers,22,12,7,36.166668,6,10,4,6,6,8,0,9,1,9,1,0,false
30/10/2013,23:00,Philadelphia 76ers,114,110,Miami Heat,Allen R.,Miami Heat,19,1,6,27.85,7,13,4,9,1,1,1,2,0,2,0,0,false
30/10/2013,23:00,Philadelphia 76ers,114,110,Miami Heat,Chalmers M.,Miami Heat,16,4,5,30.583334,6,13,4,6,0,0,2,3,4,3,2,0,false
30/10/2013,23:00,Philadelphia 76ers,114,110,Miami Heat,Wroten T.,Philadelpia 76ers,14,2,4,23.383333,6,9,1,3,1,2,1,1,1,1,2,0,false
30/10/2013,23:00,Philadelphia 76ers,114,110,Miami Heat,Lewis R.,Miami Heat,11,5,1,20.133333,4,8,1,4,2,3,0,1,2,1,1,0,false
30/10/2013,23:00,Philadelphia 76ers,114,110,Miami Heat,Cole N.,Miami Heat,10,3,3,26.95,5,8,0,2,0,0,0,0,4,0,2,0,false
30/10/2013,23:00,Philadelphia 76ers,114,110,Miami Heat,Young T.,Philadelpia 76ers,10,2,6,34.333332,5,15,0,1,0,0,4,2,2,2,5,0,false
30/10/2013,23:00,Philadelphia 76ers,114,110,Miami Heat,Anderson J.,Philadelpia 76ers,8,1,6,35.4,3,8,2,5,0,0,0,2,3,2,3,0,false
30/10/2013,23:00,Philadelphia 76ers,114,110,Miami Heat,Orton D.,Philadelpia 76ers,4,0,1,14.866667,1,1,0,0,2,2,0,1,4,1,1,1,false
30/10/2013,23:00,Philadelphia 76ers,114,110,Miami Heat,Allen L.,Philadelpia 76ers,4,0,3,17.416666,1,3,0,0,2,2,0,0,2,0,0,0,false
30/10/2013,23:00,Philadelphia 76ers,114,110,Miami Heat,Mason Jr. R.,Miami Heat,3,2,0,14.633333,1,3,1,2,0,0,0,0,1,0,2,0,false
30/10/2013,23:00,Philadelphia 76ers,114,110,Miami Heat,Haslem U.,Miami Heat,2,0,0,11.533334,1,1,0,0,0,1,0,0,0,0,1,0,false
30/10/2013,23:00,Philadelphia 76ers,114,110,Miami Heat,Battier S.,Miami Heat,2,0,2,23.683332,1,8,0,7,0,0,1,0,4,0,0,0,false
30/10/2013,23:00,Philadelphia 76ers,114,110,Miami Heat,Morris D.,Philadelpia 76ers,2,0,0,11.833333,1,1,0,0,0,0,0,0,1,0,1,0,false
30/10/2013,23:00,Philadelphia 76ers,114,110,Miami Heat,Andersen C.,Miami Heat,0,1,0,13.75,0,1,0,0,0,0,0,0,3,0,3,0,false
30/10/2013,23:00,Cleveland Cavaliers,98,94,Brooklyn Nets,Lopez B.,Brooklyn Nets,21,1,5,33.616665,9,18,0,0,3,5,2,0,3,0,1,4,false
30/10/2013,23:00,Cleveland Cavaliers,98,94,Brooklyn Nets,Thompson T.,Cleveland Cavaliers,18,0,9,34.85,8,13,0,0,2,4,3,0,2,0,1,0,true
30/10/2013,23:00,Cleveland Cavaliers,98,94,Brooklyn Nets,Pierce P.,Brooklyn Nets,17,2,4,29.85,5,8,3,4,4,4,0,0,2,0,1,0,false
30/10/2013,23:00,Cleveland Cavaliers,98,94,Brooklyn Nets,Irving K.,Cleveland Cavaliers,15,9,7,30.916666,4,16,0,2,7,9,0,2,4,2,2,0,true
30/10/2013,23:00,Cleveland Cavaliers,98,94,Brooklyn Nets,Terry J.,Brooklyn Nets,14,1,0,19.05,5,10,4,9,0,0,0,1,3,1,1,0,false
30/10/2013,23:00,Cleveland Cavaliers,98,94,Brooklyn Nets,Johnson J.,Brooklyn Nets,13,5,0,34.383335,3,10,0,3,7,8,0,1,1,1,1,0,false
30/10/2013,23:00,Cleveland Cavaliers,98,94,Brooklyn Nets,Jack J.,Cleveland Cavaliers,12,3,3,22.5,3,6,1,1,5,6,0,1,1,1,1,0,true
30/10/2013,23:00,Cleveland Cavaliers,98,94,Brooklyn Nets,Waiters D.,Cleveland Cavaliers,11,2,1,29.35,5,12,1,3,0,0,1,3,2,3,2,0,true
30/10/2013,23:00,Cleveland Cavaliers,98,94,Brooklyn Nets,Varejao A.,Cleveland Cavaliers,11,3,8,34.6,5,9,0,0,1,4,3,0,3,0,0,1,true
30/10/2013,23:00,Cleveland Cavaliers,98,94,Brooklyn Nets,Miles C.,Cleveland Cavaliers,10,0,0,15.333333,4,6,2,4,0,0,0,0,1,0,2,0,true
30/10/2013,23:00,Cleveland Cavaliers,98,94,Brooklyn Nets,Anderson A.,Brooklyn Nets,9,0,3,23.433332,4,11,1,6,0,0,0,1,3,1,1,0,false
30/10/2013,23:00,Cleveland Cavaliers,98,94,Brooklyn Nets,Clark E.,Cleveland Cavaliers,9,1,8,27.1,4,10,0,1,1,2,3,0,2,0,1,0,true
30/10/2013,23:00,Cleveland Cavaliers,98,94,Brooklyn Nets,Garnett K.,Brooklyn Nets,8,3,10,26.283333,4,8,0,0,0,0,2,2,4,2,2,1,false
30/10/2013,23:00,Cleveland Cavaliers,98,94,Brooklyn Nets,Williams D.,Brooklyn Nets,7,9,3,21.733334,2,6,1,2,2,2,0,0,3,0,4,1,false
30/10/2013,23:00,Cleveland Cavaliers,98,94,Brooklyn Nets,Gee A.,Cleveland Cavaliers,7,1,4,18.8,1,2,1,1,4,4,3,1,2,1,0,0,true
30/10/2013,23:00,Cleveland Cavaliers,98,94,Brooklyn Nets,Evans R.,Brooklyn Nets,4,0,8,15.816667,1,5,0,0,2,3,4,0,3,0,1,1,false
30/10/2013,23:00,Cleveland Cavaliers,98,94,Brooklyn Nets,Bynum A.,Cleveland Cavaliers,3,2,3,7.5666666,1,5,0,0,1,1,2,0,1,0,1,2,true
30/10/2013,23:00,Cleveland Cavaliers,98,94,Brooklyn Nets,Bennett A.,Cleveland Cavaliers,2,0,5,14.983334,0,5,0,3,2,4,1,0,1,0,0,0,true
30/10/2013,23:00,Cleveland Cavaliers,98,94,Brooklyn Nets,Livingston S.,Brooklyn Nets,1,3,1,15.55,0,1,0,0,1,2,1,2,3,2,0,0,false
30/10/2013,23:00,Cleveland Cavaliers,98,94,Brooklyn Nets,Blatche A.,Brooklyn Nets,0,0,3,20.283333,0,5,0,0,0,0,0,1,2,1,3,1,false
30/10/2013,23:00,Cleveland Cavaliers,98,94,Brooklyn Nets,Zeller T.,Cleveland Cavaliers,0,0,0,4,0,0,0,0,0,0,0,0,1,0,1,0,true
30/10/2013,23:30,New York Knicks,90,83,Milwaukee Bucks,Anthony C.,New York Knicks,19,1,10,37.65,7,16,0,2,5,6,2,1,2,1,3,0,true
30/10/2013,23:30,New York Knicks,90,83,Milwaukee Bucks,Felton R.,New York Knicks,18,3,1,34.3,7,12,0,1,4,4,1,3,2,3,3,0,true
30/10/2013,23:30,New York Knicks,90,83,Milwaukee Bucks,Neal G.,Milwaukee Bucks,16,5,2,31.816668,6,16,2,5,2,2,0,0,0,0,0,0,false
30/10/2013,23:30,New York Knicks,90,83,Milwaukee Bucks,Shumpert I.,New York Knicks,16,1,4,33.116665,5,13,1,5,5,5,0,0,2,0,1,1,true
30/10/2013,23:30,New York Knicks,90,83,Milwaukee Bucks,Butler C.,Milwaukee Bucks,14,1,4,33.433334,5,9,2,3,2,2,1,1,4,1,7,0,false
30/10/2013,23:30,New York Knicks,90,83,Milwaukee Bucks,Mayo O.,Milwaukee Bucks,13,3,5,35.95,6,12,0,3,1,1,0,1,1,1,2,0,false
30/10/2013,23:30,New York Knicks,90,83,Milwaukee Bucks,Pachulia Z.,Milwaukee Bucks,13,3,11,33.883335,6,10,0,0,1,1,2,2,4,2,2,0,false
30/10/2013,23:30,New York Knicks,90,83,Milwaukee Bucks,Ilyasova E.,Milwaukee Bucks,10,1,2,19.716667,5,6,0,0,0,0,0,3,1,3,2,0,false
30/10/2013,23:30,New York Knicks,90,83,Milwaukee Bucks,Chandler T.,New York Knicks,10,1,6,31.783333,5,7,0,0,0,0,2,3,3,3,5,5,true
30/10/2013,23:30,New York Knicks,90,83,Milwaukee Bucks,Wolters N.,Milwaukee Bucks,9,4,1,29.683332,3,12,1,4,2,2,1,1,2,1,2,1,false
30/10/2013,23:30,New York Knicks,90,83,Milwaukee Bucks,Prigioni P.,New York Knicks,7,5,3,37.45,3,3,1,1,0,0,0,3,1,3,4,0,true
30/10/2013,23:30,New York Knicks,90,83,Milwaukee Bucks,Bargnani A.,New York Knicks,6,1,2,17.15,3,9,0,3,0,0,0,1,2,1,3,0,true
30/10/2013,23:30,New York Knicks,90,83,Milwaukee Bucks,Henson J.,Milwaukee Bucks,5,1,1,17.45,2,2,0,0,1,2,0,2,0,2,1,2,false
30/10/2013,23:30,New York Knicks,90,83,Milwaukee Bucks,Hardaway T.,New York Knicks,5,2,0,15.083333,2,2,1,1,0,0,0,0,2,0,0,0,true
30/10/2013,23:30,New York Knicks,90,83,Milwaukee Bucks,World Peace M.,New York Knicks,4,0,4,17.95,2,4,0,0,0,0,0,1,0,1,1,0,true
30/10/2013,23:30,New York Knicks,90,83,Milwaukee Bucks,Martin K.,New York Knicks,3,1,3,4.9666667,1,1,0,0,1,2,1,0,0,0,0,0,true
30/10/2013,23:30,New York Knicks,90,83,Milwaukee Bucks,Middleton K.,Milwaukee Bucks,2,1,0,19.25,1,4,0,1,0,0,0,0,3,0,3,0,false
30/10/2013,23:30,New York Knicks,90,83,Milwaukee Bucks,Udrih B.,New York Knicks,2,2,1,10.55,1,4,0,0,0,0,0,0,2,0,2,0,true
30/10/2013,23:30,New York Knicks,90,83,Milwaukee Bucks,Antetokounmpo G.,Milwaukee Bucks,1,0,0,4.7166667,0,0,0,0,1,2,0,0,2,0,1,0,false
30/10/2013,23:30,New York Knicks,90,83,Milwaukee Bucks,Sanders L.,Milwaukee Bucks,0,0,4,12.35,0,3,0,0,0,0,1,0,5,0,2,1,false
30/10/2013,23:30,New York Knicks,90,83,Milwaukee Bucks,Knight B.,Milwaukee Bucks,0,0,1,1.75,0,0,0,0,0,0,0,0,0,0,1,0,false
30/10/2013,23:30,Detroit Pistons,113,102,Washington Wizards,Ariza T.,Washington Wizards,28,3,10,37.633335,8,14,6,11,6,8,1,1,4,1,2,0,false
30/10/2013,23:30,Detroit Pistons,113,102,Washington Wizards,Monroe G.,Detroit Pistons,24,3,16,41.433334,6,15,0,0,12,15,5,1,3,1,5,1,true
30/10/2013,23:30,Detroit Pistons,113,102,Washington Wizards,Wall J.,Washington Wizards,20,11,2,38.983334,8,21,0,4,4,6,2,3,3,3,4,0,false
30/10/2013,23:30,Detroit Pistons,113,102,Washington Wizards,Smith J.,Detroit Pistons,19,5,5,39.716667,8,12,3,7,0,0,1,0,5,0,4,1,true
30/10/2013,23:30,Detroit Pistons,113,102,Washington Wizards,Bynum W.,Detroit Pistons,19,5,1,38.083332,7,13,1,2,4,6,0,2,4,2,4,1,true
30/10/2013,23:30,Detroit Pistons,113,102,Washington Wizards,Beal B.,Washington Wizards,17,2,4,38.25,6,18,2,6,3,3,1,0,3,0,3,0,false
30/10/2013,23:30,Detroit Pistons,113,102,Washington Wizards,Billups C.,Detroit Pistons,16,5,3,30.633333,4,8,4,5,4,4,1,1,3,1,1,0,true
30/10/2013,23:30,Detroit Pistons,113,102,Washington Wizards,Nene,Washington Wizards,12,1,3,30.3,4,6,0,0,4,7,1,1,4,1,0,1,false
30/10/2013,23:30,Detroit Pistons,113,102,Washington Wizards,Drummond A.,Detroit Pistons,12,1,8,26.3,6,7,0,0,0,0,3,0,5,0,1,0,true
30/10/2013,23:30,Detroit Pistons,113,102,Washington Wizards,Gortat M.,Washington Wizards,9,0,9,16.883333,3,6,0,0,3,4,4,0,5,0,3,1,false
30/10/2013,23:30,Detroit Pistons,113,102,Washington Wizards,Caldwell-Pope K.,Detroit Pistons,9,2,1,27.066668,4,12,0,3,1,2,0,2,4,2,2,0,true
30/10/2013,23:30,Detroit Pistons,113,102,Washington Wizards,Singler K.,Detroit Pistons,8,1,8,27.333334,2,6,1,5,3,3,2,0,2,0,0,0,true
30/10/2013,23:30,Detroit Pistons,113,102,Washington Wizards,Jerebko J.,Detroit Pistons,6,2,1,8.483334,2,5,0,2,2,3,0,0,1,0,1,1,true
30/10/2013,23:30,Detroit Pistons,113,102,Washington Wizards,Webster M.,Washington Wizards,5,0,2,20.916666,1,1,1,1,2,2,0,0,2,0,0,0,false
30/10/2013,23:30,Detroit Pistons,113,102,Washington Wizards,Harrington A.,Washington Wizards,4,1,0,18.4,1,4,0,1,2,2,0,0,4,0,2,0,false
30/10/2013,23:30,Detroit Pistons,113,102,Washington Wizards,Maynor E.,Washington Wizards,3,1,2,9.016666,1,3,1,1,0,0,0,0,0,0,0,0,false
30/10/2013,23:30,Detroit Pistons,113,102,Washington Wizards,Booker T.,Washington Wizards,2,3,5,20.283333,1,3,0,0,0,0,4,0,3,0,1,0,false
