date,time,home-team,home-score,away-score,away-team,pts,ast,reb,min,fg,fga,3p,3pa,ft,fta,or,dr,pf,st,to,bs,result
23/03/2018,00:30,Dallas Mavericks,112,119,Utah Jazz,-0.7665281295776367,-0.13705790042877197,0.0032112598419189453,-0.43070220947265625,-0.20114755630493164,-0.35758352279663086,0.01919877529144287,-0.0036215782165527344,-0.384358286857605,-0.4733927249908447,0.059872448444366455,-0.2177005410194397,0.02697157859802246,-0.2177005410194397,-0.3220089077949524,-0.12695643305778503,false
23/03/2018,23:00,Indiana Pacers,109,104,Los Angeles Clippers,0.4220438003540039,0.2546508312225342,-0.025037288665771484,2.263612747192383,0.2951774597167969,0.6399011611938477,-0.067920982837677,-0.17407751083374023,-0.10038912296295166,-0.2313234806060791,0.01966989040374756,0.23790264129638672,0.0037305355072021484,0.23790264129638672,-0.03967726230621338,0.035261452198028564,true
23/03/2018,00:00,Houston Rockets,100,96,Detroit Pistons,2.451091766357422,-0.3462860584259033,0.6449222564697266,3.697551727294922,0.630873441696167,0.964510440826416,0.64124596118927,1.703320026397705,0.548099160194397,0.7143154144287109,0.06363236904144287,0.15648698806762695,0.49091827869415283,0.15648698806762695,0.12407159805297852,0.2185133397579193,true
23/03/2018,23:30,Toronto Raptors,116,112,Brooklyn Nets,-1.9489994049072266,-0.49434661865234375,-0.6192641258239746,-4.10771369934082,-0.5693507194519043,-1.9655547142028809,-0.46003150939941406,-1.223024845123291,-0.350266695022583,-0.4959862232208252,-0.12325352430343628,-0.007855653762817383,-0.13788986206054688,-0.007855653762817383,-0.39248907566070557,0.10851439833641052,true
23/03/2018,23:00,Washington Wizards,100,108,Denver Nuggets,-1.4737005233764648,-0.8072782754898071,-0.8669962882995605,-2.9760684967041016,-0.4258999824523926,-1.033975601196289,-0.19507068395614624,-0.6343259811401367,-0.42682957649230957,-0.5720069408416748,-0.27664220333099365,-0.06755447387695312,-0.1187901496887207,-0.06755447387695312,-0.37570369243621826,-0.2197251319885254,false
23/03/2018,00:00,New Orleans Pelicans,128,125,Los Angeles Lakers,-0.025307655334472656,-0.10381317138671875,-0.03928256034851074,0.867034912109375,0.0981605052947998,-0.3140549659729004,-0.1288508176803589,-0.542799711227417,-0.09277832508087158,-0.22219550609588623,-0.026835381984710693,0.0033227205276489258,-0.19904255867004395,0.0033227205276489258,-0.3257668614387512,0.10773012042045593,true
30/12/2017,03:00,Sacramento Kings,101,111,Phoenix Suns,-0.8335390090942383,-0.07457363605499268,-0.4148716926574707,-1.2228374481201172,0.02634143829345703,-0.13931560516357422,-0.08169680833816528,-0.5123472213745117,-0.8045250177383423,-0.8569378852844238,-0.0636950135231018,0.17619246244430542,-0.3172178268432617,0.17619246244430542,-0.1490023136138916,-0.0391751229763031,false
30/12/2017,01:00,Chicago Bulls,119,107,Indiana Pacers,1.9289207458496094,-0.236586332321167,1.2090058326721191,2.629274368286133,0.6120522022247314,1.834425926208496,0.492104709148407,1.315721035003662,0.21271109580993652,0.3938462734222412,0.13063174486160278,-0.05325514078140259,0.002380967140197754,-0.05325514078140259,-0.045943379402160645,-0.04562634229660034,true
30/12/2017,01:00,Miami Heat,87,111,Brooklyn Nets,-1.6236205101013184,-0.5348106622695923,-0.3874480724334717,-3.496713638305664,-0.4096343517303467,-1.3723349571228027,-0.38945668935775757,-1.0929839611053467,-0.41489458084106445,-0.5565396547317505,-0.20275157690048218,0.0034390687942504883,-0.2525404691696167,0.0034390687942504883,-0.0850592851638794,0.05735093355178833,false
30/12/2017,03:30,Golden State Warriors,100,111,Charlotte Hornets,-1.4806385040283203,0.01737213134765625,-0.9082794189453125,-3.4407825469970703,-0.2896256446838379,-1.5850343704223633,0.05671882629394531,-0.09467172622680664,-0.9581054449081421,-1.3788446187973022,-0.28040575981140137,0.021739423274993896,-0.07835125923156738,0.021739423274993896,-0.048564910888671875,0.3316459059715271,false
30/12/2017,00:30,Toronto Raptors,111,98,Atlanta Hawks,-0.03891181945800781,-0.19739055633544922,0.07970976829528809,-0.6289882659912109,-0.1013326644897461,-0.41796302795410156,-0.006162405014038086,0.18363261222839355,0.16991639137268066,0.14582455158233643,-0.054621100425720215,0.030409932136535645,0.13624000549316406,0.030409932136535645,-0.10573756694793701,0.11774840950965881,true
