date,time,home-team,home-score,away-score,away-team,player,team,pts,ast,reb,min,fg,fga,3p,3pa,ft,fta,or,dr,pf,st,to,bs,result
29/10/2014,00:00,San Antonio Spurs,101,100,Dallas Mavericks,Ellis M.,Dallas Mavericks,26,6,4,37.216667,11,21,1,2,3,4,1,1,0,1,3,0,false
29/10/2014,00:00,San Antonio Spurs,101,100,Dallas Mavericks,Parker T.,San Antonio Spurs,23,3,3,34.833332,9,15,4,4,1,2,1,0,2,0,1,0,true
29/10/2014,00:00,San Antonio Spurs,101,100,Dallas Mavericks,Ginobili M.,San Antonio Spurs,20,6,2,27.683332,6,13,2,6,6,7,0,2,4,2,3,0,true
29/10/2014,00:00,San Antonio Spurs,101,100,Dallas Mavericks,Nowitzki D.,Dallas Mavericks,18,2,6,31.666666,7,11,0,1,4,4,2,1,4,1,1,0,false
29/10/2014,00:00,San Antonio Spurs,101,100,Dallas Mavericks,Harris D.,Dallas Mavericks,17,5,0,29.116667,6,12,2,5,3,4,0,2,1,2,1,0,false
29/10/2014,00:00,San Antonio Spurs,101,100,Dallas Mavericks,Belinelli M.,San Antonio Spurs,15,3,2,30.75,5,8,3,6,2,2,0,1,1,1,2,0,true
29/10/2014,00:00,San Antonio Spurs,101,100,Dallas Mavericks,Duncan T.,San Antonio Spurs,14,2,13,30.183332,5,10,0,0,4,5,5,1,0,1,5,2,true
29/10/2014,00:00,San Antonio Spurs,101,100,Dallas Mavericks,Green D.,San Antonio Spurs,13,1,4,34.033333,5,9,3,6,0,0,2,1,4,1,3,0,true
29/10/2014,00:00,San Antonio Spurs,101,100,Dallas Mavericks,Nelson J.,Dallas Mavericks,9,3,0,30.466667,3,7,3,5,0,0,0,1,1,1,0,1,false
29/10/2014,00:00,San Antonio Spurs,101,100,Dallas Mavericks,Chandler T.,Dallas Mavericks,8,0,10,27.75,4,8,0,0,0,0,3,2,5,2,1,0,false
29/10/2014,00:00,San Antonio Spurs,101,100,Dallas Mavericks,Joseph C.,San Antonio Spurs,7,2,1,16.7,3,4,1,2,0,0,0,0,1,0,0,0,true
29/10/2014,00:00,San Antonio Spurs,101,100,Dallas Mavericks,Jefferson R.,Dallas Mavericks,6,1,2,13.366667,1,3,1,2,3,4,1,0,2,0,1,0,false
29/10/2014,00:00,San Antonio Spurs,101,100,Dallas Mavericks,Wright B.,Dallas Mavericks,6,0,5,18.066668,2,2,0,0,2,2,1,0,2,0,0,1,false
29/10/2014,00:00,San Antonio Spurs,101,100,Dallas Mavericks,Parsons C.,Dallas Mavericks,5,0,4,33.816666,2,10,1,4,0,0,0,2,2,2,1,1,false
29/10/2014,00:00,San Antonio Spurs,101,100,Dallas Mavericks,Crowder J.,Dallas Mavericks,5,0,0,10.866667,2,2,0,0,1,1,0,0,1,0,1,0,false
29/10/2014,00:00,San Antonio Spurs,101,100,Dallas Mavericks,Diaw B.,San Antonio Spurs,5,6,9,33.466667,2,6,1,3,0,0,1,0,2,0,4,0,true
29/10/2014,00:00,San Antonio Spurs,101,100,Dallas Mavericks,Baynes A.,San Antonio Spurs,4,0,2,17.816668,2,3,0,0,0,0,0,0,3,0,2,1,true
29/10/2014,00:00,San Antonio Spurs,101,100,Dallas Mavericks,Aminu A.,Dallas Mavericks,0,0,2,5.483333,0,2,0,2,0,0,1,0,1,0,1,0,false
29/10/2014,00:00,San Antonio Spurs,101,100,Dallas Mavericks,Smith G.,Dallas Mavericks,0,0,0,2.1833334,0,0,0,0,0,0,0,0,1,0,0,0,false
29/10/2014,00:00,San Antonio Spurs,101,100,Dallas Mavericks,Bonner M.,San Antonio Spurs,0,0,2,14.533334,0,2,0,1,0,0,0,0,3,0,0,0,true
29/10/2014,00:00,New Orleans Pelicans,101,84,Orlando Magic,Davis A.,New Orleans Pelicans,26,2,17,36.333332,10,22,0,0,6,9,9,3,1,3,0,9,true
29/10/2014,00:00,New Orleans Pelicans,101,84,Orlando Magic,Harris T.,Orlando Magic,25,0,8,36.533333,9,18,1,2,6,6,2,1,2,1,4,0,false
29/10/2014,00:00,New Orleans Pelicans,101,84,Orlando Magic,Anderson R.,New Orleans Pelicans,22,0,9,22.35,9,22,3,6,1,3,7,0,2,0,0,0,true
29/10/2014,00:00,New Orleans Pelicans,101,84,Orlando Magic,Vucevic N.,Orlando Magic,15,1,23,35.05,7,15,0,0,1,2,5,1,2,1,1,4,false
29/10/2014,00:00,New Orleans Pelicans,101,84,Orlando Magic,Asik O.,New Orleans Pelicans,14,2,17,33.5,7,10,0,0,0,3,7,0,4,0,3,5,true
29/10/2014,00:00,New Orleans Pelicans,101,84,Orlando Magic,Evans T.,New Orleans Pelicans,12,6,9,34.666668,5,15,0,1,2,5,2,0,0,0,0,0,true
29/10/2014,00:00,New Orleans Pelicans,101,84,Orlando Magic,Gordon A.,Orlando Magic,11,0,3,28.45,5,8,1,2,0,0,2,1,3,1,3,1,false
29/10/2014,00:00,New Orleans Pelicans,101,84,Orlando Magic,Fournier E.,Orlando Magic,11,2,3,32.25,3,11,2,4,3,3,1,0,2,0,4,0,false
29/10/2014,00:00,New Orleans Pelicans,101,84,Orlando Magic,Gordon E.,New Orleans Pelicans,8,0,4,31.516666,3,8,1,2,1,3,0,2,1,2,3,2,true
29/10/2014,00:00,New Orleans Pelicans,101,84,Orlando Magic,Holiday J.,New Orleans Pelicans,8,4,2,27.033333,4,11,0,3,0,0,0,3,2,3,2,1,true
29/10/2014,00:00,New Orleans Pelicans,101,84,Orlando Magic,Rivers A.,New Orleans Pelicans,7,3,1,19.816668,2,5,0,2,3,6,0,1,1,1,0,0,true
29/10/2014,00:00,New Orleans Pelicans,101,84,Orlando Magic,Gordon B.,Orlando Magic,5,1,4,23.016666,1,8,0,2,3,4,0,0,3,0,0,0,false
29/10/2014,00:00,New Orleans Pelicans,101,84,Orlando Magic,Marble D.,Orlando Magic,4,0,1,2.9833333,2,2,0,0,0,2,0,0,1,0,0,0,false
29/10/2014,00:00,New Orleans Pelicans,101,84,Orlando Magic,Payton E.,Orlando Magic,4,7,5,30.766666,2,8,0,0,0,0,3,1,5,1,2,0,false
29/10/2014,00:00,New Orleans Pelicans,101,84,Orlando Magic,O'Quinn K.,Orlando Magic,4,5,2,21.366667,2,8,0,1,0,0,0,1,4,1,1,3,false
29/10/2014,00:00,New Orleans Pelicans,101,84,Orlando Magic,Dedmon D.,Orlando Magic,3,0,3,8.233334,1,2,0,0,1,2,2,0,1,0,1,1,false
29/10/2014,00:00,New Orleans Pelicans,101,84,Orlando Magic,Ajinca A.,New Orleans Pelicans,2,0,0,2.4833333,1,1,0,0,0,0,0,0,0,0,1,0,true
29/10/2014,00:00,New Orleans Pelicans,101,84,Orlando Magic,Fredette J.,New Orleans Pelicans,2,2,0,17.8,0,6,0,3,2,2,0,1,3,1,0,0,true
29/10/2014,00:00,New Orleans Pelicans,101,84,Orlando Magic,Ridnour L.,Orlando Magic,2,1,2,17.233334,0,3,0,0,2,2,0,0,2,0,2,0,false
29/10/2014,00:00,New Orleans Pelicans,101,84,Orlando Magic,Withey J.,New Orleans Pelicans,0,0,1,2.4833333,0,1,0,0,0,0,0,0,0,0,0,0,true
29/10/2014,00:00,New Orleans Pelicans,101,84,Orlando Magic,Salmons J.,New Orleans Pelicans,0,1,2,9.533334,0,0,0,0,0,0,1,0,3,0,0,0,true
29/10/2014,00:00,New Orleans Pelicans,101,84,Orlando Magic,Babbitt L.,New Orleans Pelicans,0,0,0,2.4833333,0,0,0,0,0,0,0,0,0,0,0,0,true
29/10/2014,00:00,New Orleans Pelicans,101,84,Orlando Magic,Green W.,Orlando Magic,0,0,2,4.116667,0,1,0,0,0,0,1,0,0,0,0,0,false
29/10/2014,02:30,Los Angeles Lakers,90,108,Houston Rockets,Harden J.,Houston Rockets,32,6,1,30.766666,7,17,3,6,15,16,0,1,1,1,0,0,true
29/10/2014,02:30,Los Angeles Lakers,90,108,Houston Rockets,Bryant K.,Los Angeles Lakers,19,2,3,29.0,6,17,0,1,7,8,0,1,5,1,1,0,false
29/10/2014,02:30,Los Angeles Lakers,90,108,Houston Rockets,Boozer C.,Los Angeles Lakers,17,2,7,27.583334,7,13,0,0,3,3,3,1,1,1,0,0,false
29/10/2014,02:30,Los Angeles Lakers,90,108,Houston Rockets,Jones T.,Houston Rockets,16,3,13,30.516666,8,16,0,1,0,1,6,2,4,2,2,2,true
29/10/2014,02:30,Los Angeles Lakers,90,108,Houston Rockets,Ariza T.,Houston Rockets,16,2,3,29.566668,5,10,5,8,1,1,1,2,3,2,2,0,true
29/10/2014,02:30,Los Angeles Lakers,90,108,Houston Rockets,Howard D.,Houston Rockets,13,1,11,20.566668,3,5,0,0,7,16,3,0,5,0,1,1,true
29/10/2014,02:30,Los Angeles Lakers,90,108,Houston Rockets,Davis E.,Los Angeles Lakers,11,0,6,21.583334,5,7,0,0,1,2,2,1,6,1,0,2,false
29/10/2014,02:30,Los Angeles Lakers,90,108,Houston Rockets,Beverley P.,Houston Rockets,9,5,5,30.916666,2,6,2,3,3,6,1,0,3,0,2,0,true
29/10/2014,02:30,Los Angeles Lakers,90,108,Houston Rockets,Clarkson J.,Los Angeles Lakers,8,2,4,20.366667,1,4,1,2,5,6,0,0,3,0,1,0,false
29/10/2014,02:30,Los Angeles Lakers,90,108,Houston Rockets,Terry J.,Houston Rockets,8,1,0,21.383333,3,5,2,3,0,0,0,0,0,0,1,0,true
29/10/2014,02:30,Los Angeles Lakers,90,108,Houston Rockets,Johnson W.,Los Angeles Lakers,7,0,2,22.866667,3,7,1,3,0,0,0,0,5,0,0,0,false
29/10/2014,02:30,Los Angeles Lakers,90,108,Houston Rockets,Hill J.,Los Angeles Lakers,7,1,10,23.383333,2,7,0,0,3,4,4,0,3,0,2,1,false
29/10/2014,02:30,Los Angeles Lakers,90,108,Houston Rockets,Price R.,Los Angeles Lakers,7,3,1,26.933332,1,7,1,3,4,4,0,2,3,2,2,0,false
29/10/2014,02:30,Los Angeles Lakers,90,108,Houston Rockets,Lin J.,Los Angeles Lakers,7,6,2,29.133333,1,5,0,1,5,6,1,0,3,0,4,0,false
29/10/2014,02:30,Los Angeles Lakers,90,108,Houston Rockets,Papanikolaou K.,Houston Rockets,4,4,6,19.866667,2,6,0,2,0,0,1,2,5,2,2,0,true
29/10/2014,02:30,Los Angeles Lakers,90,108,Houston Rockets,Motiejunas D.,Houston Rockets,4,0,5,16.366667,0,0,0,0,4,6,2,0,3,0,2,0,true
29/10/2014,02:30,Los Angeles Lakers,90,108,Houston Rockets,Henry X.,Los Angeles Lakers,3,0,1,18.466667,0,4,0,0,3,4,1,1,1,1,0,0,false
29/10/2014,02:30,Los Angeles Lakers,90,108,Houston Rockets,Randle J.,Los Angeles Lakers,2,0,0,13.566667,1,3,0,0,0,2,0,0,1,0,1,0,false
29/10/2014,02:30,Los Angeles Lakers,90,108,Houston Rockets,Sacre R.,Los Angeles Lakers,2,0,0,7.116667,1,5,0,0,0,0,0,1,1,1,0,0,false
29/10/2014,02:30,Los Angeles Lakers,90,108,Houston Rockets,Black T.,Houston Rockets,2,0,2,24.216667,1,2,0,0,0,0,0,0,4,0,0,0,true
29/10/2014,02:30,Los Angeles Lakers,90,108,Houston Rockets,Daniels T.,Houston Rockets,2,0,0,8.716666,0,5,0,5,2,2,0,0,2,0,0,0,true
29/10/2014,02:30,Los Angeles Lakers,90,108,Houston Rockets,Canaan I.,Houston Rockets,2,0,1,7.116667,0,1,0,1,2,2,0,0,0,0,1,0,true
29/10/2014,23:00,Indiana Pacers,103,91,Philadelphia 76ers,Wroten T.,Philadelpia 76ers,22,7,8,35.166668,9,21,1,4,3,8,1,3,2,3,1,0,false
29/10/2014,23:00,Indiana Pacers,103,91,Philadelphia 76ers,Hibbert R.,Indiana Pacers,22,0,8,32.283333,6,8,0,0,10,13,3,0,2,0,3,7,true
29/10/2014,23:00,Indiana Pacers,103,91,Philadelphia 76ers,Shved A.,Philadelpia 76ers,18,5,3,23.933332,5,11,3,6,5,6,1,0,4,0,0,0,false
29/10/2014,23:00,Indiana Pacers,103,91,Philadelphia 76ers,Stuckey R.,Indiana Pacers,16,5,3,16.183332,5,9,2,2,4,6,0,1,2,1,1,0,true
29/10/2014,23:00,Indiana Pacers,103,91,Philadelphia 76ers,Sloan D.,Indiana Pacers,16,6,10,34.2,6,13,1,4,3,4,2,1,3,1,4,0,true
29/10/2014,23:00,Indiana Pacers,103,91,Philadelphia 76ers,Miles C.,Indiana Pacers,15,2,1,33.183334,6,17,2,8,1,1,0,0,4,0,1,0,true
29/10/2014,23:00,Indiana Pacers,103,91,Philadelphia 76ers,Davies B.,Philadelpia 76ers,12,1,5,17.966667,5,11,0,2,2,2,4,1,3,1,1,0,false
29/10/2014,23:00,Indiana Pacers,103,91,Philadelphia 76ers,Johnson C.,Philadelpia 76ers,12,1,1,32.2,5,10,1,4,1,2,0,1,1,1,2,0,false
29/10/2014,23:00,Indiana Pacers,103,91,Philadelphia 76ers,Copeland C.,Indiana Pacers,11,2,2,26.183332,4,11,2,7,1,2,0,0,1,0,1,1,true
29/10/2014,23:00,Indiana Pacers,103,91,Philadelphia 76ers,Sims H.,Philadelpia 76ers,10,0,4,23.483334,4,9,0,0,2,2,1,0,4,0,1,0,false
29/10/2014,23:00,Indiana Pacers,103,91,Philadelphia 76ers,Scola L.,Indiana Pacers,10,2,6,24.733334,5,9,0,0,0,2,3,2,4,2,4,0,true
29/10/2014,23:00,Indiana Pacers,103,91,Philadelphia 76ers,Noel N.,Philadelpia 76ers,6,0,10,34.883335,2,11,0,0,2,6,4,0,4,0,2,3,false
29/10/2014,23:00,Indiana Pacers,103,91,Philadelphia 76ers,Allen L.,Indiana Pacers,6,2,5,20.116667,3,5,0,0,0,0,1,1,4,1,0,2,true
29/10/2014,23:00,Indiana Pacers,103,91,Philadelphia 76ers,Thompson H.,Philadelpia 76ers,5,2,3,28.5,2,5,1,2,0,0,1,4,5,4,0,0,false
29/10/2014,23:00,Indiana Pacers,103,91,Philadelphia 76ers,Thomas M.,Philadelpia 76ers,4,0,5,16,1,2,0,0,2,2,2,0,3,0,2,1,false
29/10/2014,23:00,Indiana Pacers,103,91,Philadelphia 76ers,Mahinmi I.,Indiana Pacers,4,1,9,15.8,2,4,0,0,0,0,3,0,1,0,2,1,true
29/10/2014,23:00,Indiana Pacers,103,91,Philadelphia 76ers,Hill S.,Indiana Pacers,3,2,6,22.5,1,3,1,2,0,0,2,0,2,0,1,2,true
29/10/2014,23:00,Indiana Pacers,103,91,Philadelphia 76ers,McDaniels K.,Philadelpia 76ers,2,1,2,19.7,1,5,0,1,0,2,1,1,1,1,1,1,false
29/10/2014,23:00,Indiana Pacers,103,91,Philadelphia 76ers,Sampson J.,Philadelpia 76ers,0,0,1,7.9166665,0,4,0,2,0,0,0,0,2,0,1,0,false
29/10/2014,23:00,Indiana Pacers,103,91,Philadelphia 76ers,Rudez D.,Indiana Pacers,0,0,0,14.816667,0,2,0,2,0,0,0,0,1,0,0,0,true
29/10/2014,23:00,Charlotte Hornets,108,106,Milwaukee Bucks,Walker K.,Charlotte Hornets,26,5,6,38.983334,9,26,3,9,5,11,2,1,1,1,0,1,true
29/10/2014,23:00,Charlotte Hornets,108,106,Milwaukee Bucks,Knight B.,Milwaukee Bucks,22,13,8,38.783333,5,17,2,4,10,10,0,0,3,0,4,1,false
29/10/2014,23:00,Charlotte Hornets,108,106,Milwaukee Bucks,Williams Ma.,Charlotte Hornets,19,3,4,33.183334,8,12,3,6,0,0,2,1,0,1,2,0,true
29/10/2014,23:00,Charlotte Hornets,108,106,Milwaukee Bucks,Mayo O.,Milwaukee Bucks,17,3,3,24.233334,6,10,3,6,2,2,1,0,4,0,1,1,false
29/10/2014,23:00,Charlotte Hornets,108,106,Milwaukee Bucks,Middleton K.,Milwaukee Bucks,17,2,6,35.933334,7,15,0,2,3,5,1,0,2,0,4,1,false
29/10/2014,23:00,Charlotte Hornets,108,106,Milwaukee Bucks,Kidd-Gilchrist M.,Charlotte Hornets,17,3,8,33.7,6,8,0,0,5,6,3,0,4,0,1,3,true
29/10/2014,23:00,Charlotte Hornets,108,106,Milwaukee Bucks,Jefferson A.,Charlotte Hornets,14,2,10,40.483334,6,15,0,0,2,3,2,2,4,2,2,4,true
29/10/2014,23:00,Charlotte Hornets,108,106,Milwaukee Bucks,Zeller C.,Charlotte Hornets,11,0,2,19.816668,3,6,0,0,5,5,1,1,3,1,2,0,true
29/10/2014,23:00,Charlotte Hornets,108,106,Milwaukee Bucks,Antetokounmpo G.,Milwaukee Bucks,10,1,5,24.0,3,6,1,1,3,3,0,0,1,0,0,1,false
29/10/2014,23:00,Charlotte Hornets,108,106,Milwaukee Bucks,Sanders L.,Milwaukee Bucks,10,1,5,26.15,5,8,0,0,0,0,1,2,5,2,0,1,false
29/10/2014,23:00,Charlotte Hornets,108,106,Milwaukee Bucks,Parker J.,Milwaukee Bucks,8,1,4,36.883335,3,9,0,0,2,2,0,1,1,1,0,0,false
29/10/2014,23:00,Charlotte Hornets,108,106,Milwaukee Bucks,Stephenson L.,Charlotte Hornets,7,8,13,39.916668,3,12,0,2,1,2,3,0,4,0,2,0,true
29/10/2014,23:00,Charlotte Hornets,108,106,Milwaukee Bucks,Ilyasova E.,Milwaukee Bucks,6,0,1,11.766666,3,3,0,0,0,0,0,2,5,2,0,1,false
29/10/2014,23:00,Charlotte Hornets,108,106,Milwaukee Bucks,Neal G.,Charlotte Hornets,6,2,4,23.566668,2,11,0,3,2,2,0,1,0,1,0,0,true
29/10/2014,23:00,Charlotte Hornets,108,106,Milwaukee Bucks,Henson J.,Milwaukee Bucks,5,0,0,12.4,2,3,0,0,1,2,0,0,0,0,0,2,false
29/10/2014,23:00,Charlotte Hornets,108,106,Milwaukee Bucks,Bayless J.,Milwaukee Bucks,4,2,0,14.216666,2,3,0,0,0,0,0,0,2,0,1,0,false
29/10/2014,23:00,Charlotte Hornets,108,106,Milwaukee Bucks,Pachulia Z.,Milwaukee Bucks,4,0,1,14.466666,2,5,0,0,0,0,0,2,1,2,3,1,false
29/10/2014,23:00,Charlotte Hornets,108,106,Milwaukee Bucks,Roberts B.,Charlotte Hornets,4,3,0,14.016666,2,4,0,1,0,0,0,1,1,1,0,0,true
29/10/2014,23:00,Charlotte Hornets,108,106,Milwaukee Bucks,Maxiell J.,Charlotte Hornets,4,0,2,12.516666,2,5,0,0,0,0,1,0,2,0,0,1,true
29/10/2014,23:00,Charlotte Hornets,108,106,Milwaukee Bucks,Dudley J.,Milwaukee Bucks,3,2,2,26.166666,1,1,1,1,0,0,0,2,1,2,1,1,false
29/10/2014,23:00,Charlotte Hornets,108,106,Milwaukee Bucks,Henderson G.,Charlotte Hornets,0,1,1,8.816667,0,2,0,0,0,0,1,1,1,1,1,0,true
29/10/2014,23:30,Toronto Raptors,109,102,Atlanta Hawks,Teague J.,Atlanta Hawks,20,8,3,32.433334,8,12,1,1,3,4,0,3,2,3,6,0,false
29/10/2014,23:30,Toronto Raptors,109,102,Atlanta Hawks,Scott M.,Atlanta Hawks,20,1,4,20.583334,8,11,4,6,0,0,0,0,5,0,1,0,false
29/10/2014,23:30,Toronto Raptors,109,102,Atlanta Hawks,Korver K.,Atlanta Hawks,20,2,2,33.483334,7,10,6,7,0,0,0,0,1,0,2,3,false
29/10/2014,23:30,Toronto Raptors,109,102,Atlanta Hawks,Valanciunas J.,Toronto Raptors,17,0,8,20.666666,4,5,0,0,9,10,3,0,3,0,1,1,true
29/10/2014,23:30,Toronto Raptors,109,102,Atlanta Hawks,Johnson A.,Toronto Raptors,16,2,10,31.35,7,15,0,0,2,2,5,0,2,0,0,4,true
29/10/2014,23:30,Toronto Raptors,109,102,Atlanta Hawks,DeRozan D.,Toronto Raptors,15,3,11,34.966667,4,16,0,1,7,10,3,6,3,6,5,0,true
29/10/2014,23:30,Toronto Raptors,109,102,Atlanta Hawks,Ross T.,Toronto Raptors,13,3,3,28.283333,5,11,3,5,0,0,0,1,2,1,0,1,true
29/10/2014,23:30,Toronto Raptors,109,102,Atlanta Hawks,Millsap P.,Atlanta Hawks,13,5,10,32.133335,4,13,0,2,5,9,5,1,3,1,4,0,false
29/10/2014,23:30,Toronto Raptors,109,102,Atlanta Hawks,Vasquez G.,Toronto Raptors,12,3,2,17.316668,5,11,2,6,0,0,0,0,4,0,0,0,true
29/10/2014,23:30,Toronto Raptors,109,102,Atlanta Hawks,Horford A.,Atlanta Hawks,12,3,13,31.1,6,15,0,0,0,0,4,1,2,1,1,3,false
29/10/2014,23:30,Toronto Raptors,109,102,Atlanta Hawks,Lowry K.,Toronto Raptors,11,10,6,34.3,3,11,0,3,5,7,3,3,3,3,0,1,true
29/10/2014,23:30,Toronto Raptors,109,102,Atlanta Hawks,Patterson P.,Toronto Raptors,10,2,5,23.783333,4,9,2,7,0,0,0,1,1,1,0,0,true
29/10/2014,23:30,Toronto Raptors,109,102,Atlanta Hawks,Carroll D.,Atlanta Hawks,10,0,3,31.866667,4,7,2,3,0,0,1,0,4,0,0,0,false
29/10/2014,23:30,Toronto Raptors,109,102,Atlanta Hawks,Williams L.,Toronto Raptors,8,1,1,15.283334,3,8,1,4,1,1,1,0,1,0,1,0,true
29/10/2014,23:30,Toronto Raptors,109,102,Atlanta Hawks,Hansbrough T.,Toronto Raptors,5,0,2,20.2,2,2,0,0,1,1,1,0,3,0,0,1,true
29/10/2014,23:30,Toronto Raptors,109,102,Atlanta Hawks,Johnson J.,Toronto Raptors,2,2,0,13.85,0,2,0,0,2,2,0,2,0,2,2,1,true
29/10/2014,23:30,Toronto Raptors,109,102,Atlanta Hawks,Mack S.,Atlanta Hawks,2,5,2,14.983334,1,6,0,2,0,0,0,0,1,0,1,0,false
29/10/2014,23:30,Toronto Raptors,109,102,Atlanta Hawks,Bazemore K.,Atlanta Hawks,2,0,1,11.066667,1,2,0,0,0,0,0,1,1,1,0,1,false
29/10/2014,23:30,Toronto Raptors,109,102,Atlanta Hawks,Brand E.,Atlanta Hawks,2,0,1,12.2,1,1,0,0,0,2,0,0,1,0,1,0,false
29/10/2014,23:30,Toronto Raptors,109,102,Atlanta Hawks,Schroder D.,Atlanta Hawks,1,0,1,3.6166666,0,0,0,0,1,2,0,0,3,0,0,0,false
29/10/2014,23:30,Toronto Raptors,109,102,Atlanta Hawks,Sefolosha T.,Atlanta Hawks,0,2,2,16.533333,0,3,0,1,0,0,0,0,1,0,1,1,false
29/10/2014,23:30,Miami Heat,107,95,Washington Wizards,Bosh C.,Miami Heat,26,4,15,39.133335,9,18,3,4,5,5,4,1,1,1,3,1,true
29/10/2014,23:30,Miami Heat,107,95,Washington Wizards,Cole N.,Miami Heat,23,2,3,27.783333,9,15,3,7,2,2,0,0,1,0,3,0,true
29/10/2014,23:30,Miami Heat,107,95,Washington Wizards,Wade D.,Miami Heat,21,3,1,31.433332,8,16,2,3,3,3,0,2,2,2,2,0,true
29/10/2014,23:30,Miami Heat,107,95,Washington Wizards,Gooden D.,Washington Wizards,18,1,5,33.633335,8,11,1,2,1,4,2,0,3,0,2,0,false
29/10/2014,23:30,Miami Heat,107,95,Washington Wizards,Gortat M.,Washington Wizards,18,0,7,40.233334,7,14,0,0,4,5,1,0,3,0,0,1,false
29/10/2014,23:30,Miami Heat,107,95,Washington Wizards,Pierce P.,Washington Wizards,17,5,6,32.7,6,10,1,3,4,5,0,2,3,2,1,0,false
29/10/2014,23:30,Miami Heat,107,95,Washington Wizards,Wall J.,Washington Wizards,16,11,3,37.35,6,13,0,2,4,4,0,2,3,2,6,0,false
29/10/2014,23:30,Miami Heat,107,95,Washington Wizards,Porter O.,Washington Wizards,13,0,4,23.5,4,7,1,3,4,6,1,1,1,1,0,0,false
29/10/2014,23:30,Miami Heat,107,95,Washington Wizards,Deng L.,Miami Heat,12,1,4,30.3,4,8,0,2,4,5,2,0,2,0,2,1,true
29/10/2014,23:30,Miami Heat,107,95,Washington Wizards,Chalmers M.,Miami Heat,8,4,4,25.483334,3,7,1,3,1,1,0,1,5,1,3,0,true
29/10/2014,23:30,Miami Heat,107,95,Washington Wizards,Andersen C.,Miami Heat,7,1,6,24.166666,2,2,0,0,3,4,2,2,0,2,0,1,true
29/10/2014,23:30,Miami Heat,107,95,Washington Wizards,Temple G.,Washington Wizards,6,1,7,30.916666,2,8,2,6,0,0,2,2,1,2,3,1,false
29/10/2014,23:30,Miami Heat,107,95,Washington Wizards,Ennis J.,Miami Heat,5,0,2,14.666667,2,4,0,2,1,1,0,0,1,0,0,0,true
29/10/2014,23:30,Miami Heat,107,95,Washington Wizards,Humphries K.,Washington Wizards,4,0,2,13.35,2,6,0,0,0,0,0,0,3,0,2,0,false
29/10/2014,23:30,Miami Heat,107,95,Washington Wizards,Williams S.,Miami Heat,3,3,6,31.683332,1,9,0,6,1,2,3,2,5,2,0,0,true
29/10/2014,23:30,Miami Heat,107,95,Washington Wizards,Butler R.,Washington Wizards,3,0,1,10.25,1,3,1,2,0,0,1,0,0,0,0,0,false
29/10/2014,23:30,Miami Heat,107,95,Washington Wizards,Napier S.,Miami Heat,2,2,3,15.35,1,2,0,1,0,0,1,1,0,1,1,0,true
29/10/2014,23:30,Miami Heat,107,95,Washington Wizards,Miller A.,Washington Wizards,0,1,1,10.4,0,1,0,1,0,0,0,0,1,0,0,0,false
29/10/2014,23:30,Miami Heat,107,95,Washington Wizards,Seraphin K.,Washington Wizards,0,1,0,7.6666665,0,2,0,0,0,0,0,0,2,0,0,0,false
29/10/2014,23:30,Boston Celtics,121,105,Brooklyn Nets,Teletovic M.,Brooklyn Nets,20,1,6,23.35,8,11,4,6,0,0,2,0,1,0,2,2,false
29/10/2014,23:30,Boston Celtics,121,105,Brooklyn Nets,Olynyk K.,Boston Celtics,19,2,6,28.533333,8,14,1,2,2,2,4,1,4,1,1,0,true
29/10/2014,23:30,Boston Celtics,121,105,Brooklyn Nets,Williams D.,Brooklyn Nets,19,8,3,39.05,6,16,0,3,7,7,0,2,1,2,4,1,false
29/10/2014,23:30,Boston Celtics,121,105,Brooklyn Nets,Johnson J.,Brooklyn Nets,19,3,6,34.45,7,19,2,5,3,5,2,1,4,1,2,0,false
29/10/2014,23:30,Boston Celtics,121,105,Brooklyn Nets,Green Je.,Boston Celtics,17,3,6,35.633335,4,10,2,3,7,9,2,2,5,2,0,0,true
29/10/2014,23:30,Boston Celtics,121,105,Brooklyn Nets,Bradley A.,Boston Celtics,15,0,0,30.216667,7,13,1,3,0,0,0,0,5,0,1,0,true
29/10/2014,23:30,Boston Celtics,121,105,Brooklyn Nets,Sullinger J.,Boston Celtics,13,2,4,28.283333,5,9,1,3,2,3,0,0,2,0,1,2,true
29/10/2014,23:30,Boston Celtics,121,105,Brooklyn Nets,Rondo R.,Boston Celtics,13,12,7,29.75,6,9,1,3,0,4,0,1,1,1,3,1,true
29/10/2014,23:30,Boston Celtics,121,105,Brooklyn Nets,Jack J.,Brooklyn Nets,11,2,2,30.083334,5,9,0,0,1,2,0,2,1,2,1,0,false
29/10/2014,23:30,Boston Celtics,121,105,Brooklyn Nets,Smart M.,Boston Celtics,10,2,2,27.816668,3,7,1,4,3,3,1,4,2,4,0,0,true
29/10/2014,23:30,Boston Celtics,121,105,Brooklyn Nets,Thornton M.,Boston Celtics,10,0,0,14.3,4,6,1,2,1,1,0,0,2,0,0,1,true
29/10/2014,23:30,Boston Celtics,121,105,Brooklyn Nets,Turner E.,Boston Celtics,10,5,7,23.616667,5,9,0,1,0,1,1,1,3,1,3,1,true
29/10/2014,23:30,Boston Celtics,121,105,Brooklyn Nets,Garnett K.,Brooklyn Nets,10,3,6,22.683332,5,8,0,0,0,0,0,0,2,0,4,0,false
