date,time,home-team,home-score,away-score,away-team,pts,ast,reb,min,fg,fga,3p,3pa,ft,fta,or,dr,pf,st,to,bs,result
19/03/2015,02:30,Golden State Warriors,114,95,Atlanta Hawks,-0.4545155524633451,-0.008468275259066127,0.047216684845301504,-0.5157696329724679,-0.17623970574141667,-0.45097299683440006,0.17645227149335063,0.31697272877919813,-0.27848830171761096,-0.3567771757485334,0.02141016259240036,-0.00949572920380426,0.04272734158782554,-0.00949572920380426,-0.05478818554498022,0.029382115483705007,true
19/03/2015,00:00,Chicago Bulls,103,86,Indiana Pacers,-2.735288773546757,-0.6416725393816698,-0.5818599303063192,-5.549839373976164,-1.0544042908251334,-2.4337633233370344,-0.16089886449141677,-0.6051284566995225,-0.46558136010477014,-0.5888490243876223,-0.07354097899470202,-0.2295826596460146,-0.5298392978933166,-0.2295826596460146,-0.357782206416531,0.03270390645413562,true
19/03/2015,02:30,Utah Jazz,84,88,Washington Wizards,-0.0519149490039732,-0.28145864470122706,0.25763997231307734,0.8613331773267667,-0.12486721853225768,-0.0879920905346463,0.08689433164029359,0.3361096890265378,0.11092522258144455,0.19557453895197363,0.1370304047213291,0.04119346187365425,0.062472751369906154,0.04119346187365425,-0.01815101486009385,0.15166669109587938,false
31/12/2015,03:00,Sacramento Kings,105,110,Philadelphia 76ers,3.9332765077989613,1.2945910139347447,1.2056192828183918,5.66486364545343,1.3934911652609854,2.7136117052248974,0.10226374730697163,0.21902815022927458,1.0440303810257259,1.243331258243643,0.17491833043940874,0.18431893546615408,0.3969964505586254,0.18431893546615408,0.5621004066572399,-0.09457869211522169,false
31/12/2015,00:30,Boston Celtics,104,112,Los Angeles Lakers,-2.07802403158352,0.05198392594118206,-0.49506528469261113,-2.5196591856638513,-0.6474619336637368,-2.0094093619084576,-0.041901209970603315,-0.24290988183097628,-0.740468680222486,-0.8720248666272452,-0.0551248313992857,0.03143456551930757,0.09944104117463315,0.03143456551930757,-0.2458697916975161,-0.03315831704269995,false
31/12/2015,00:00,Charlotte Hornets,117,122,Los Angeles Clippers,-2.339282753206467,-0.5034208134153895,-0.8450572774180896,-4.386092847735968,-0.8968599585677068,-1.4652805018433543,-0.16275376203008296,-0.30089149164430906,-0.3828090831992583,-0.7446538020893536,-0.2950579560011409,-0.179548210313145,-0.5301158469444623,-0.179548210313145,-0.30058478545714906,-0.08627503896097577,false
31/12/2015,01:30,Dallas Mavericks,114,91,Golden State Warriors,0.2357362892895143,-0.21807970538141364,-0.41311918485146615,-0.9261928998798261,0.0021946919849429314,0.20588124792103635,0.029765078065247086,0.21536247241787376,0.20158183023306997,0.1860429360273409,-0.11472573365275163,-0.046337140484483175,-0.18599399386610982,-0.046337140484483175,-0.10633177966473051,-0.263429634812168,true
31/12/2015,01:30,San Antonio Spurs,112,79,Phoenix Suns,1.6669869826595507,0.6388822169995318,0.11868668827414863,1.858118929588418,0.6766119631734568,1.4345423411274245,0.05097151292308055,0.1349050569787189,0.2627914424300837,0.27557896294728623,-0.10253331636146534,0.09785258594974966,-0.028254538168484666,0.09785258594974966,0.05115352425863695,0.06017585222322619,true
31/12/2015,00:00,Orlando Magic,100,93,Brooklyn Nets,-0.4439629970395975,0.14876805971355966,0.05794543827923215,-0.9087958134587666,-0.23314349160228476,-0.41428375155371455,0.11006450824807779,0.20825551819545418,-0.08774074689986255,-0.058618078730013234,-0.05493905667015819,0.036819866323132056,0.08767152355142604,0.036819866323132056,0.06462492014190002,-0.05254158258790115,true
31/12/2015,01:00,Chicago Bulls,102,100,Indiana Pacers,-1.9365716811283988,-0.7744941050145966,-0.06543700983810874,-4.16839269371264,-0.7661030295285225,-1.8471944737895258,-0.29071478629964165,-0.8147635277387941,-0.11365106887893028,-0.21588203266471884,0.15787126846262745,-0.2916990650165768,-0.4743299693109555,-0.2916990650165768,-0.4853793370045174,0.13911956194556052,true
31/12/2015,01:00,Minnesota Timberwolves,94,80,Utah Jazz,2.1615035737207604,0.44661201477743306,1.826276627375221,5.226108421774157,0.9131223683407594,1.6471811706764523,-0.2623644443075514,-0.6545384400223447,0.5976232408062575,0.7773759456742166,0.6116559330919474,0.10487306875794289,0.5622138234048328,0.10487306875794289,0.32535073919861135,0.31272155469973806,true
31/12/2015,23:00,Indiana Pacers,116,120,Milwaukee Bucks,-0.7236027832514829,-0.43488211432360524,-1.3965425440452677,-3.737796019068604,-0.4602085109433891,-0.5983655421462215,0.4055569439806316,1.0609479821288974,-0.20812159727973745,-0.3596891643084885,-0.5003963532427619,-0.1180697677609136,-0.47452997135517716,-0.1180697677609136,-0.36672229658038735,-0.20820317550789966,false
31/12/2015,23:00,Detroit Pistons,115,90,Minnesota Timberwolves,-0.8342311573592047,-0.4436318026124042,-0.34607067773062594,-2.7148084936807226,-0.2394490890217229,-0.24723735812408165,0.27624155816295026,0.7490112494225505,-0.6283390285640172,-0.6009651021308664,-0.0809758699315164,-0.07580523549718793,-0.20541906023867296,-0.07580523549718793,-0.3090582783691739,-0.2102818859144494,true
